x_1,x_2
1.3400635006,0.9240725838
1.0287205531,1.2472817879
0.1360262173,0.9985933010
0.1959146128,1.9740242203
0.7183954197,1.3883961265
1.5083394615,1.1315057247
0.2124020751,1.8105281442
0.7978537877,0.5075099362
1.9143015857,0.1920346754
0.1747984831,2.1602893499
1.5707126793,0.1718862700
0.4350641729,1.6448523424
0.1185035369,1.0966039354
0.4460000832,0.3963817973
0.6211968556,0.5630219285
1.2008518798,1.2041899725
0.2046620275,0.2263812930
1.9032262812,0.5918502464
0.2814492101,2.3907988492
1.0434532122,1.5943098107
0.8980214161,0.2591401443
0.6062268273,1.9720346405
0.4761667569,0.1811609201
0.3660716523,0.2691330491
0.0814590366,0.4999031816
1.7537477809,0.4691213064
0.7676495685,0.9079855122
0.5745298718,1.9622236465
0.5900305018,0.4441477201
0.7195325742,0.6611104620
0.2949087827,0.7282398267
0.6567003670,0.9909239000
2.0685604376,0.5514184773
0.3686875707,2.0923498367
1.9570931840,0.2926969182
0.9246099997,0.6295903381
1.8719543569,0.4762724770
0.5575545819,0.8129798641
1.4889493641,0.2630687914
0.6627452903,1.4625811984
0.2489734198,0.3577970717
0.7827991031,1.1313048448
0.2247154363,0.9158550799
0.7367638603,0.9256224532
1.3908021033,0.4479337755
1.9335982646,0.7300259315
0.9606492121,0.8178727773
1.2737585312,0.9538116417
0.9999248922,1.2515934138
0.5297914376,0.6925409301
1.0873878470,0.3338798074
0.1554497719,0.3342825336
0.0992489616,0.1882847869
0.1049774812,0.7280350058
0.6197113872,0.7842596276
0.4559802663,1.2210646664
0.7533206854,1.4858447841
1.0227862562,1.6098203362
0.8833329064,0.5311881775
1.9118028609,0.7446630875
0.5356432805,0.9134599635
2.0798577598,0.4886464897
1.1444005047,1.4127900121
0.0164868688,0.1197456705
0.2222346126,1.9637154062
0.8683362314,1.0169019222
0.7897396284,0.5561187946
0.2151168173,2.2117731304
0.1551864355,0.1291793170
0.1934661332,0.6053830264
0.6000738156,1.9532995612
1.1997172363,0.1148755663
1.0642289409,0.9059142169
1.6162896444,0.3763826347
0.4566964639,0.0367340386
0.1723897796,1.6157190509
0.5048647332,2.1239240250
1.8056646335,0.2225649200
1.2019529824,0.4838974018
0.4157306142,1.0603106268
1.0743315731,0.5200150058
0.6738551529,1.0433816239
1.0102076837,0.0739007699
0.5598540246,1.0208924904
2.3533846900,0.2974997356
0.9267846037,0.6533778565
0.8171206338,0.5167863119
0.6635757697,0.2032825322
1.0329056094,0.3567102237
1.9814199218,0.3710227167
0.7780678745,1.1717532858
1.6485110267,0.9024481657
0.4549847006,2.1100569729
1.6501319655,0.4235356359
0.3097840806,0.6181630227
0.8600340355,0.9058154484
1.4111384651,0.5175157772
0.7535925473,0.9865754764
0.8670065168,0.4302612335
1.5211675137,0.1230260677
0.4639373773,0.2034619931
1.3773650477,0.9991619455
0.8535862849,0.3447647831
1.9072911759,0.6060734461
0.7872216418,1.6876700339
0.4860593824,0.9310635802
0.8624363258,0.9784343191
0.3945695584,1.4666399545
1.7679496699,0.3116455635
1.9351325784,0.1988910243
0.7158688008,1.3866729876
2.1860572104,0.3658466959
0.8450897189,1.8031872256
0.1094850452,1.5117057558
1.0689150789,1.1857316637
0.6760380635,1.6109016472
0.2484881539,0.5349650548
0.4839117601,2.0858209801
0.4219022907,1.4529174639
0.9431188428,1.6767549809
0.2116465544,0.8805330726
1.2346192451,0.4048807832
0.6868955388,1.6937409471
0.2011998109,1.7522599141
0.7190572230,0.6148358795
0.5780153172,0.5974643512
1.1487335148,0.8626278542
0.3957021083,0.4107393624
0.4068350922,0.7578394110
1.9985241869,0.3966344591
0.1800290598,0.7302037207
0.2178976208,2.2750971620
0.4617790198,1.0410729338
0.9961541728,0.5932287050
1.1357106566,0.1137872542
1.7887967433,0.2131357292
0.4434222643,2.1992371144
0.7819868763,1.1199693289
1.7752821768,0.4543017105
1.9647584505,0.7000770919
1.9623028215,0.5692294884
0.7182736656,0.5020685373
0.6673141113,1.9987158614
1.7258430480,0.1373832337
1.0535370302,0.1495560679
0.8572910434,0.8350804587
0.2380095551,1.5529048707
0.3356315533,0.8242411712
1.7164229051,0.5142629808
0.2580263738,0.6142931910
1.1625434036,1.5316275509
0.9969988467,1.5531626385
0.5349620492,0.1986317205
0.9323479137,0.8367662228
0.2011389047,1.8201091069
1.7760226070,0.4872480827
1.0573836878,1.2639026357
1.1121316356,0.9044750516
0.9268623703,0.8101586103
2.0485230778,0.3541574178
0.5037168921,1.1102627955
1.1929459256,1.2135656824
0.3870961033,0.8418446081
0.6105459152,1.5956547181
1.1413372718,0.5578608640
0.6895493642,0.0996547658
1.4925178786,0.9813019613
1.4766135982,0.9256000833
0.5538524673,1.0180956180
0.9839385402,1.6374031889
0.8814885381,1.5424074506
1.8386170287,0.6810412446
0.4373158629,1.4128576648
0.3019185841,0.9311618550
1.0401226882,1.6563808289
0.3965286209,0.1785643518
1.5443504443,0.5321839189
0.7988865772,1.5334685094
1.5104563834,0.3319755081
1.5334248090,1.0548427697
0.8083106464,0.4750965434
1.2624719385,0.6971770296
0.5749987615,1.9415747993
0.4170132235,0.5946076738
1.1199457948,1.4646918332
1.6447261597,0.2360268947
0.2901345635,1.4157073152
0.4855905561,0.6419805733
0.4143542064,0.4641502459
1.0386602782,0.4190579690
0.2891736171,1.4641289828
0.5513394388,1.7386556254
1.4360397530,0.5821709708
1.1929198613,1.4518018114
1.4908745258,0.9034341741
2.0704784200,0.1957679301
1.6823705897,0.3248217518
0.6861758341,1.8208895553
0.8793425181,0.6118802755
0.9790764958,0.1791375339
0.5332204060,1.4114063861
2.2236985652,0.2621689223
0.9285395219,1.0313855582
1.4040689269,1.2159444020
1.7371723444,0.3077222696
1.4000323447,1.2443838929
0.3121024850,1.2858301265
1.0458932581,0.4631755080
2.0293089802,0.1627696830
0.1792322135,0.4532988798
0.8207031925,0.1844115852
0.6508357423,0.7418111241
1.8467602223,0.8225505960
0.3459272289,1.7594151744
1.3660194132,0.2220467750
0.5252178098,1.5372635196
0.3925893726,1.5039487331
1.4310879210,0.4204825104
1.4756910655,0.8610155787
1.3994962594,0.1808432005
0.7468243976,0.8042299585
1.6050877682,0.9970919817
0.8822046808,0.2749153530
0.5554153885,0.3934862550
1.7227741891,0.9619937944
0.2582378374,0.1785985753
0.7584819919,0.7912210755
0.2398467821,0.0671742118
0.7998021991,1.1879312523
1.2609480175,0.3652001296
0.8154652955,1.6388684642
0.3276981785,0.8632892509
0.1252648521,0.7816318472
0.2274223707,1.0299944453
1.4056816815,0.2318653855
0.1816770347,2.4245503593
0.4320008185,0.0945471099
0.8145894190,0.9073552832
1.7946803455,0.7201959049
0.4685836110,0.7193343376
0.5228673584,1.0406137555
0.7785616713,1.2853418050
0.6599081960,1.6133549772
0.9270721206,0.4049855979
0.1493194963,0.4017154929
0.5261746345,1.7203508204
1.5764966649,0.3616738750
1.5158628057,0.7306732565
0.8604218545,1.0827507758
1.4040980835,1.1470454218
1.4731646169,0.1775438642
1.7431238292,0.4359566908
0.5513225864,0.7090967441
1.7380790217,0.6520770169
0.9974578456,1.1778162034
0.0727828498,0.4616606597
0.2634902292,1.7023174777
0.6565478986,1.2683737432
1.8835552883,0.5387401654
0.9968161769,1.6949112067
1.7948878618,0.1444664993
0.2262283030,0.3000886571
0.4349328135,0.0520215964
0.6505384858,1.5500642117
1.2618928781,0.1309080812
0.4339168544,1.6569114550
0.7785921110,1.2302807262
0.8160141014,1.6880145481
0.2066178195,1.2938130006
0.4626651956,1.6063922756
0.4336979598,1.5787862094
0.6454354611,0.7527863957
0.6234162102,1.1245660701
0.5623559535,0.9980116816
0.7306303665,0.2142522526
0.5087545357,1.9281960683
1.7130004407,0.5845094413
0.1532571821,1.2096923447
1.1045823266,0.5451219110
0.3803214414,1.3983173884
1.5315266891,0.5757560477
0.7939815881,1.3316300902
1.3573132132,0.5822625890
1.9671329232,0.5665966777
1.2963793892,0.5570722750
0.2975249232,0.5900729801
1.7387446903,0.8789761769
1.2121795058,1.2485509681
2.0158727197,0.6231274862
0.4388395014,0.7760883416
0.3006548602,0.2824020649
0.6516099585,1.9976845344
0.7949251595,1.6632568964
1.5184667794,0.7771913963
0.4358865376,0.1399529945
0.7742015636,1.0132417310
0.6510319760,1.0086182491
1.1139743909,0.1636140904
1.6944324733,0.8303325177
2.3863273806,0.2513659406
0.9817694589,0.8627681488
0.7464674700,0.9811645058
1.2915803597,0.5228513858
0.5621335654,1.5223433736
1.3000170113,0.5645156455
0.7818225371,0.7028988942
0.3820142417,1.7723257697
2.0462422549,0.3842606416
1.5204018542,1.1411297375
1.0311825336,0.7033440461
1.3019801307,0.2034010559
0.6463533938,1.9815472516
0.8521376857,1.5503082709
1.2662093577,1.3875931996
1.5134976859,0.5658004792
0.2130654060,0.1348304868
1.0345265406,0.4579181446
1.4535989272,0.8681608677
0.3762656160,1.2412597951
0.6764125552,0.3113097154
0.0927950641,0.6891806793
0.8153305156,1.0342404674
0.6985944457,1.0539587929
0.7427462801,1.7655399100
0.5100854462,1.1629597773
1.1952889784,1.0503168802
0.9307789733,0.2285028119
1.4036850644,0.9321144568
0.3157993259,1.5285134674
1.1617867255,0.1398802099
0.8690174354,1.7103544481
0.5926246001,1.6986695331
0.5388598826,0.2373028887
0.4377577729,1.2394251793
0.7702612920,1.3682556521
0.5148720101,1.6317029755
0.5212777990,0.4870160217
1.3083356544,0.8802173368
0.4071997395,2.1140124674
0.2996264939,0.3736288819
1.9339135664,0.6335639172
1.4892942200,0.6539453908
0.4714898679,1.4580104978
0.6339446541,0.3261678761
0.3606449240,0.6142065881
0.1256043625,1.7351083483
0.2471466452,0.8943298554
1.8340122446,0.1370057153
0.5679229073,0.9321318069
1.3588306952,0.4171488713
1.0583958058,0.1908956259
1.3926094884,1.1012365858
0.2448187315,0.5539659017
2.2539147810,0.4273959698
0.4138547330,0.8138148602
0.5441815319,0.5512739298
0.9906902870,1.4700518873
1.8393824601,0.7192002862
0.3410254842,1.9018026672
1.6300168703,0.7347491458
0.9730974070,0.9943662996
1.1021385249,1.2398710793
1.7566816767,0.5296662276
1.1717769155,0.6994765382
1.3128130628,0.1556109031
2.2946795815,0.1952386672
0.1795144683,1.9976053680
0.5898967921,1.6206820759
2.2983741267,0.3271026657
1.2630320917,0.4722550870
1.2929785054,0.5282008800
0.7642545363,1.0805972989
0.6611690396,0.5594983071
0.7246510122,0.8511064347
0.3695871109,1.5435059821
0.5137004024,0.2356371639
0.9410542154,1.2238357817
1.8797531809,0.5162779376
0.1589101826,0.3065543819
1.2433143968,1.2523476971
1.4403317059,0.1141993702
1.9474865925,0.2356651988
2.0191533095,0.2267685928
0.3451338184,0.8943070076
0.1664502377,1.4430472366
1.0159281608,1.3044918029
0.6483269457,0.5130980305
1.7294499975,0.4967296714
0.4861705298,1.5925436268
2.0617998199,0.2896825732
1.3283521420,0.6632093872
0.7691731971,1.2902671807
0.7490891864,0.7236422058
1.6030585821,0.3778166846
1.2546443475,0.8344292815
0.3492866907,0.0650934948
0.7683285842,1.6837431505
1.9135849611,0.2507429542
1.7021215327,0.4813072189
0.6051089178,0.2573708520
0.3808231050,0.1949132071
0.2951108551,1.6822070873
0.5417492889,2.0911000529
1.4666842543,1.0928170417
1.0889135405,0.1187090696
1.3082058866,1.2287157879
0.3352748574,0.4947279606
0.4681062947,0.4151035794
0.3225851555,0.7679019708
1.3614175232,0.1398294694
0.8465082949,0.7814256137
1.7536624797,0.5501257072
0.9859179579,0.6217324109
0.1646431358,2.0745787665
1.8948542693,0.5454464522
0.8169618199,1.1162660369
0.9634813446,0.4641028771
0.9317903302,0.6728323248
0.6786539239,0.6221953235
1.6434397228,0.8503832143
0.9073969976,0.1675501057
0.9065925762,0.5842397867
0.1626598321,1.0874540339
1.1286601659,0.7364824940
0.5206100412,1.2886791377
1.5471648861,0.9581832131
0.7151701596,0.2571181195
1.7430384161,0.6567684836
0.5434832035,0.0543095561
0.1921583914,1.7269152785
1.7192025755,0.5767836439
0.7129885279,0.3422176781
0.1235136024,0.6858119106
0.6310684030,0.7178563889
0.4309960986,0.5885239191
0.8370006606,0.8637637411
0.7358072488,1.7241124861
0.6768438350,0.4469050757
0.6684635866,0.8934818604
0.3277581764,1.2890676960
1.1500605530,1.2393671999
0.7292009405,1.7954132705
0.9170118592,0.2217278683
0.3434489818,1.1079461981
0.2157817933,2.3000592063
0.8451505905,0.4907722666
0.3622813014,0.2314933862
1.6249228025,0.8011964054
0.2440152224,2.0181343755
1.8522851808,0.2093566644
1.4721781066,0.9146591599
1.1368217698,0.6541343534
0.7172863268,1.0848879534
1.3541753828,0.7103026038
0.7153380084,1.4178246430
1.4244705179,0.8895698493
0.2260836852,1.7513775539
0.2152134133,2.0619010748
0.8205989372,0.7728155682
1.3635668689,1.0281932937
0.4414977993,0.7368447103
0.3650955112,0.7332672844
0.1999867768,2.0422560118
2.1344885112,0.3175460441
0.8113535471,1.6856647741
1.1144897835,0.3581406518
0.1026233072,0.9796382571
0.5596843975,1.9908896612
0.5558184067,1.8252913462
0.1468454217,0.7790070553
0.6665104690,1.9587671076
0.1268497122,0.5447208163
0.8122718324,1.4533730175
0.7171143066,1.8685726935
0.9725521834,0.2752241759
0.2859406069,2.2589833501
0.9750202577,0.4238845887
1.5728632989,0.2426490239
0.6595119805,0.3163793984
1.6374125862,0.2618285787
0.9534836218,0.6856541431
0.3833943311,1.7109506206
1.0292113961,0.7104401593
0.0450630087,0.3819762678
1.4760107700,0.2562320625
1.5569352748,0.7777648713
0.6403387875,1.3879843277
0.8279182247,0.1328746083
1.9666463415,0.2783183066
1.3392363604,0.8425683001
0.8071589053,1.3888826782
0.1866793522,2.2539036352
0.3509767646,1.3601514460
0.3977388395,1.2818921977
0.4039197840,1.9361246785
1.5228623995,1.0594294630
0.2506953152,1.3656007565
1.1237732789,0.6486865713
1.2830162773,1.3432751656
0.4236570400,0.4388882362
0.8682922722,0.1366753953
0.9638485021,1.6273262130
0.7140980856,0.7596566427
1.0391122252,1.5740267995
1.7041537956,0.6187117507
1.8760862934,0.3858112571
0.9056183680,1.4778214640
1.0776881018,0.1870247682
0.7350119856,0.1572482789
1.3349615368,0.4169036214
0.1046448177,0.5849604539
1.1192763688,1.5276308326
0.9307670998,0.1091817617
0.5775543619,1.4436274696
0.6249220933,0.6063736230
0.7585207041,0.2185888041
0.7938281274,0.2534404042
0.5262066769,0.4793267505
2.1298840492,0.2960674757
0.2585910345,0.6328038158
0.4611799886,1.1652334980
1.3944762700,0.5451510142
1.3188743419,0.6005109766
0.3237919400,1.3423708255
0.5286041337,1.3682756110
0.7233861057,0.6367954734
0.1666834596,1.5574398405
1.0211738130,0.9374189989
0.7432429008,0.5066402247
0.1680935177,1.1121354531
1.8597040213,0.3945935334
0.1861390492,1.1762126964
0.5691083830,2.0482810687
0.7006424933,0.6512839140
0.9686830616,0.2241682503
1.2656336421,0.4754138968
1.8238387177,0.7946894607
0.7766106636,0.0957095110
1.5082277846,0.1713657365
2.2927479759,0.2537546633
0.0925543632,0.8229142868
1.1242457759,1.1210919221
1.6683502118,0.5426749537
1.4195517202,0.9543376320
0.5881440622,1.0361997547
1.0610310968,1.0328653552
1.4543992251,0.3401887056
1.8186328666,0.3297730744
0.1639311105,0.3971308937
1.0360917798,0.9715525214
0.1303694030,1.1421826835
0.5647557334,0.9425100256
0.5073452975,0.2137686725
0.8217011873,0.3033765839
0.4591352111,1.4144075874
0.6079937914,0.6839308758
0.7906686375,1.8775505651
0.4751135080,1.1313216089
1.5613408722,0.6634455760
1.7481897152,0.9323596199
1.5866674953,0.7184777415
0.7350382959,1.5527687452
0.3259647906,0.7824286476
0.0794852712,0.4736927803
0.0423791206,0.2820181746
1.2411703184,1.0474276786
2.0260529796,0.3047999318
0.5234887028,0.5714637519
0.1598580411,1.0575719046
1.1641584142,1.4767737852
0.9975726109,0.3940943699
0.8758240673,0.2958541492
0.6606699889,1.3841468382
0.9703655800,0.1678050684
0.5627405527,0.4611500091
1.2566209772,0.4750994325
2.2842445869,0.2694856247
1.1609527198,0.7795314164
0.4752565799,0.8222466535
0.1462208366,1.5360088197
1.3806579451,1.2148261919
0.6848850111,0.2489911848
0.3820320912,0.9755374742
1.2450841827,1.1708656216
0.7842572401,0.4517767635
0.3100586649,0.0564225908
0.1631917877,1.1585421181
0.3488781644,1.4491752383
0.9180906546,0.0971981806
0.9810283705,0.5419311455
0.2484557668,0.6661027242
0.3854203981,0.5265333762
0.6251780273,1.2995215192
0.1655453498,0.2552138889
1.2789393663,1.0571190818
0.6514535372,1.3307389147
0.2112817908,1.6493967853
1.3643467481,0.8729523931
0.6636010755,1.0399364801
0.4172332780,0.1975712302
0.5343376214,1.5978057069
0.5869879939,1.2807737313
0.2282126683,0.5040129432
0.6743902072,1.5851195975
0.8472573439,0.6375089482
0.4486839099,1.7255113975
1.1741672111,0.6025465929
0.9493508788,0.6011418276
0.1353596668,1.3983625755
0.9488648110,0.1863304464
0.2395484537,0.9051630065
0.5384751732,0.9081705964
0.0793372732,0.5602773847
1.5272254541,0.7967775702
1.1440392951,1.0031297436
0.3170884176,1.3115283030
0.3258970913,0.5212678808
1.4203372421,0.2711536446
1.7468304783,0.5051076257
1.0432291167,0.2899705424
1.9360349017,0.6452608172
0.1450547306,0.6704813630
0.9952852702,1.6397630030
0.6144379059,1.4197157319
1.1420800114,1.0098090276
0.8406486054,0.7649749264
0.3384843241,1.2227616802
1.6384926300,0.2124266003
0.4438145457,1.0562325796
0.8296211245,0.6421626870
1.8948158692,0.4768054990
2.2777179395,0.2476029143
0.7316177612,0.3372603533
0.5776250235,1.8692011884
0.8158162889,0.6185321509
2.1078565048,0.4035168333
1.3676998670,0.4864400187
2.1177465885,0.5289187768
1.0993061140,1.4527749615
0.9536809955,1.3999526104
1.9830387577,0.2237346474
0.5814803532,1.9666927836
0.4714064490,1.9522768253
0.6917917085,0.5575518376
0.7729109157,0.8982567132
0.2623137720,1.9382235312
1.3140519543,0.1882037854
1.2326676227,1.3663503454
0.3217129543,1.7881982421
0.5894600229,1.8530205809
1.4473080696,0.8294973977
1.5964281074,0.2143253012
0.2101338817,2.4565649198
0.5127311692,0.9270585094
0.4043893754,0.0365162077
0.7629114766,0.5376724143
0.6249182616,1.9615989851
0.5066986354,1.5504101637
1.0027496368,0.0970735442
0.2766183583,0.5785683694
0.4049055846,1.1270743536
1.0609031683,0.6811399493
1.5091761748,0.7870571474
0.5244151491,1.1882013772
1.1356651345,0.5172307524
0.9527330301,0.9325902405
0.7005976709,1.3440250616
1.3781327662,0.6095588598
1.7920774193,0.3812345177
1.5746263204,0.8021838490
2.1690482038,0.2477197944
0.7200290230,1.6084908734
1.4020876996,1.1443579732
1.4031222579,0.6594323737
0.8432154274,0.3939282158
0.2595305329,0.4559458635
0.8803285070,0.6552734738
0.5575445041,2.1161784837
0.3637283680,0.8328883320
0.9962632468,1.4805014913
0.8576706907,1.1590347671
1.8811782075,0.4656132481
2.2394646776,0.3772127742
0.1408198459,1.3052637098
0.5549174632,0.3063245815
0.7344802002,1.2844284542
0.1747411501,1.2370509813
0.8283093630,0.3212720567
0.8795601090,0.8576497755
0.6089310867,1.1150263530
0.8719329235,1.6544419698
1.1554723675,0.6850921031
1.6592071820,0.7812111482
1.9983485926,0.5216147492
0.3649975368,0.9846960274
0.8267443446,0.7477110933
1.7418886977,0.2024932099
0.5941456541,1.5202439023
1.3929878413,1.2879126953
0.6497999919,0.9171818770
0.2196584601,1.8029610265
1.3804260715,0.9382054204
1.1021441117,0.8743210931
1.1025868615,0.5856876573
1.3819151573,0.9272717463
2.0950397315,0.3270874979
1.4694280176,1.0868134641
0.4351760284,0.9958096193
1.2721754412,0.5105373044
2.1411176695,0.3462095452
0.8327239147,1.5167175849
0.1818123595,0.9051466447
1.0068376753,1.4824395843
1.0477577380,1.2689562748
1.1411795500,0.3173081418
0.4525507302,1.0004891027
0.1167337418,1.0525003467
0.4017342199,1.4560442902
0.4687992714,1.9064829494
0.5429875407,0.8043024100
1.8979415448,0.3751977788
0.5086871479,0.4101871145
0.3496782898,1.5220933233
1.0387036817,1.2444277449
0.5431189447,1.7663996211
1.5377793957,0.6457093756
1.8754729733,0.7577662737
0.1733487760,1.8965828876
0.7686089748,0.5994952493
0.6465201768,2.0521400101
2.2758372852,0.2088585467
0.4534064045,0.7967577440
1.0280541345,0.9290801958
0.5048274286,0.2614071025
0.2781225130,1.6042227246
0.3713421952,0.8119979523
0.5208759921,1.0630144868
0.3975832359,0.2540119301
0.6437754513,0.3835995426
0.8535027397,0.4064960385
0.6008098335,0.0907294147
0.3416241698,1.0181342255
1.0909134526,0.2616097980
1.2345467263,1.2798203246
0.5313336203,1.6437795057
0.1479472383,0.2819145144
0.9060571021,0.3433784467
0.2419625971,1.5891037639
1.5763970410,0.5501005111
0.6313665206,1.2235211880
0.7349213420,1.1164441221
2.3822361556,0.3025381537
0.1707408206,1.7373361886
1.8278506364,0.2791020143
0.1887601556,0.0867729581
2.2429651026,0.2491335356
1.1742064573,1.0895498188
1.1925343315,1.3825131466
0.9241363004,0.6722732956
0.1583474851,0.0861135453
1.2817539808,0.3084977403
0.7952209977,1.4552447624
1.0231312553,1.0097410730
0.5734216367,1.5274422648
1.8184116228,0.1839418312
0.4576260341,2.1763433164
1.7201719818,0.1667418448
0.2493103279,2.2412331457
0.8245875526,0.6090673193
0.6945293741,0.6083391587
1.2531800327,1.4187663162
1.7193848499,0.3913086221
1.0633071739,1.2666106423
1.7745913768,0.2558869798
1.5138820277,1.0602013993
1.0743423717,0.3259582536
0.2731271479,1.8902169990
0.1698283819,0.5051864665
1.6596237040,0.3978319131
1.1334461484,1.1255089263
0.7240584811,1.3912227150
0.1304356756,0.9539233244
0.3235518326,0.0358808586
2.0880603497,0.2791071431
0.4297840960,1.2635901539
0.3283262215,1.1087353472
0.6542111736,0.1086817518
1.0843804435,0.2346467519
1.7549740490,0.7245821208
2.4199388604,0.1759708139
0.3715416870,1.3664735797
0.4403006313,0.0708625739
0.9859951642,1.5671676768
0.8536816436,0.5889271851
0.6913776051,1.6572975781
1.5295572130,0.2986346867
0.4416398517,1.0175239394
0.4956597683,0.6496778827
1.0250670118,0.3771107223
0.3230779868,1.7712736757
0.4476814726,1.0655826601
0.5190434691,1.0284733555
2.4543804170,0.2301385062
0.3390052547,1.9088517005
1.6064007139,0.7903926519
0.9961567040,0.1990722152
0.5861469933,1.4128959298
0.1882484886,0.8419281707
1.3175334035,0.7093166409
0.5405475792,1.7943523322
1.5878863594,0.8101754531
1.7980089395,0.6717564753
1.5859611186,0.7242034686
0.2680438190,1.5083506550
0.1623993812,0.0268707518
0.6649928652,1.2634876051
1.5441785039,0.1568544794
0.0917081176,0.5574201173
1.0301063103,1.0365977392
0.2527830444,2.3922625316
0.8659471574,1.6449867066
1.0558410345,0.8407832633
0.6261615234,0.7434608540
0.9716538639,0.8452817425
0.2403167183,0.3063786163
1.2104421737,0.7750946215
1.6442997637,0.6224837437
0.1901428315,1.8190308058
1.1295841071,0.6316502757
1.1812193788,0.6672920633
1.2624205147,1.0776792081
2.0817549504,0.3323220832
1.1247850702,1.1007394799
0.6332992449,1.8692825549
1.2589756265,0.9841833227
1.0411235912,1.2092813001
1.1540021545,0.5721155285
1.4375928440,1.1566627192
0.5211129872,0.3608798060
0.6439276419,1.4395951986
0.3976000748,1.0864237418
1.3624128578,0.9882772080
1.5677684538,0.1304960343
0.5219879799,0.5259252125
0.7979438623,0.5252938871
0.5383097822,0.0990743470
1.0180339629,0.4346953955
0.9424444411,0.3155137418
0.5201419945,1.0029448000
1.9227185522,0.4014028840
0.4394823232,0.7796008497
0.4800267372,0.3772136725
0.2209217730,1.0460675138
0.2415638941,2.3485473398
0.9684482607,1.3361238946
1.2121121658,1.1153762617
0.3892070130,2.0274892662
0.3777052709,2.1270469130
0.8799928317,1.1532723281
0.5054215999,1.1674942994
1.6873423912,0.1891207354
0.2881514358,1.1727469823
0.6447646013,1.2122707372
2.1551470320,0.3854786039
0.2474786460,0.4883626482
1.0012852015,0.9295815162
0.7013494257,1.3782933203
1.9806149630,0.4293020353
1.3781569463,1.3144297399
0.9158405252,1.6391991395
1.2558914962,0.5593378798
1.2957346235,1.2064458581
0.3657004870,0.9254609054
0.1222946997,1.2409679304
0.8506468641,0.4758363820
0.4662674207,1.9236939311
0.3956254709,1.4613364090
0.4061339769,0.8114035254
