x_1,x_2
1.6320166046,5.2423060051
1.9254199218,6.6907578017
1.6790342130,3.8383333236
3.5206525061,5.6676169342
2.8942666706,6.5476766339
2.3141454530,4.9539636355
1.3282773486,7.1705329206
1.5896504353,2.1866564794
2.9976038033,2.2496276016
1.5761420082,3.3811266890
2.7376702051,4.1657876061
3.0005949728,4.8417364971
1.7241320611,3.5543230656
2.4239566112,4.3179815414
2.5882514512,2.0164536878
1.9648770116,6.2195461860
3.5562384501,5.0679991216
2.2670222535,5.6833283505
3.3000872685,3.1017653792
3.6853150406,5.1202727379
3.1983794300,3.4598009508
2.7788001076,4.3482346830
1.5596330543,3.0903665120
3.4195942072,4.1087773381
1.5237397174,4.9800317050
1.0466204050,2.9283058005
3.2547976078,4.7725206121
2.1664106967,5.0666185200
2.5373722679,6.1562472328
2.5828926314,4.2192610253
1.6994085990,5.0121820866
3.5257709398,2.7681147336
1.9969344003,3.1039387176
1.8376368868,2.6652599548
3.3311152214,2.4932212043
1.1717067798,5.4449127225
1.9221049858,5.6160409249
3.0070003507,5.1952547124
3.0009476096,2.9349130676
3.5675839071,2.9718965171
1.9921777339,4.6941666620
2.8792786171,4.9686916068
2.6780762695,2.0887347143
2.0259034583,2.8318457427
2.2060708932,6.1666224092
1.5094732707,3.2330938056
1.1715469394,2.4164682664
1.3779861361,5.0555999110
2.2879854710,5.2755162870
1.6086248694,6.5050123203
2.5215015066,5.3160472065
3.0454036905,6.0497373986
1.8292903827,4.8925165732
1.8248570871,7.1105443211
1.2695994404,2.5575767282
2.0399965822,2.8810845275
1.1305058090,3.6011492362
1.0333357450,3.8996749616
2.3461774555,3.2036306669
2.9031410881,6.2155098652
3.4360034552,4.2062373071
2.2823380664,5.9824525530
3.0111709097,4.7613518291
1.6525254255,5.0510331419
3.1359918698,2.5166022162
3.1902827357,5.0620282665
3.3769988180,5.4576394635
2.0502319253,2.2865410175
3.0126143437,3.4330674713
1.7501225798,2.8096453191
2.5173612199,4.9696236552
2.9205745048,3.8892711799
3.2446705256,6.3526337370
3.2311439622,3.2674594073
3.5409943529,6.4859404600
2.6097479501,2.2567292367
2.1402677729,6.3689776272
3.3738012828,3.8276545271
3.3110348775,4.9985908068
3.1294413989,5.6419580327
2.0680658532,5.4324118764
2.3741448218,6.5723364905
2.0670144076,6.2865463926
1.7950737211,3.7177386309
1.6218735678,6.6293029906
1.0622040807,5.3655616538
2.6858409952,4.5946222995
3.6524342023,3.8984105844
2.9066920556,3.7763484916
2.2216179408,3.4933532322
1.6320613399,2.5540862458
3.2398662521,6.1404717474
1.7759037809,5.0251339591
2.0487068245,2.5496383151
1.3841371840,3.6383817974
1.5088832287,6.4131401248
2.4325837880,7.1590988486
1.4622671778,6.1255314685
2.4023986937,6.1484509319
1.9061791912,2.4228628051
1.2556237171,4.3004165942
2.7155668693,2.1139040265
2.1698971816,2.6696766867
2.7081168571,5.5452482704
3.5448312579,3.7538284512
2.7429230692,3.6267439941
2.1572533512,4.9216525536
1.4481401543,7.1240666711
1.4874032701,2.9487999455
2.5642202307,2.6844402690
2.1929642193,6.6069101745
1.0521871572,6.2727723624
2.9700234762,3.2368032770
1.1046832595,3.8840336378
3.5927965581,2.1897762706
1.8424489713,3.4729386361
3.1804899526,3.1809677016
1.7527708231,4.0238528386
3.2043065448,5.7007981448
3.1206718940,6.2770971984
2.9062643702,6.2945607276
1.5238440437,5.9627618543
3.4373015043,2.2335290401
2.0643821024,5.6548374808
2.5604197438,6.0717619901
3.4992362331,2.6840034236
1.6613123652,4.5646142790
3.1836446065,4.1779223014
1.7820704733,2.3030953761
1.7964812332,7.3578313808
1.2499779481,3.5431677160
2.5354944221,2.2208749783
1.8351618641,2.6479702099
1.1356047805,3.6764350056
3.6723025320,2.9011048311
3.3703497025,4.4423500220
2.6731985580,3.2604539109
3.1800386589,3.9175021850
1.2141557925,4.7752700376
1.5404700052,5.3927477939
3.6877637990,3.6760015057
1.9544107103,6.0954837911
2.8859885094,2.6145186292
2.7777903944,2.0453348213
3.5053509574,5.4060527544
1.5422863565,4.2683272303
2.2285919684,6.5714507562
2.0208930636,2.0572319924
2.3260045523,5.5672601398
3.5974379141,3.5096804379
1.1991654807,2.0938721829
2.8560731077,4.0027029349
1.8345906916,7.1286856157
1.6753024033,7.2985813833
2.2048363961,4.4431190142
2.1093403448,4.9571667604
3.2713927194,6.8843534963
1.7604504352,5.0899433729
2.8606928114,5.9925828976
2.3497838477,3.5711288417
3.4401961229,6.5933339100
1.0439528739,6.8485443656
2.0026562476,3.5185871548
1.4770910984,4.7585478633
1.8294622530,4.8766686824
3.1613115139,7.0989701243
2.5099037227,2.1496978842
1.5513926417,6.6606866839
2.1063899435,4.5658600598
3.3336730209,2.6737910868
3.3653425399,4.0932594314
1.3339749796,6.7508431772
3.2984158450,2.2202458442
1.8019488800,3.0222674698
2.7885816429,6.5802215108
1.8097844299,6.5757017484
2.6614143553,5.2878485805
2.7998785337,2.9672683890
2.6516043260,3.8054995468
2.0004686679,5.7949462435
1.8912754949,6.0460968865
1.3620018612,6.3032689833
1.8760108096,6.0091156169
1.3591465438,3.0894172624
2.7815637630,3.8112425345
2.9588364202,3.5941038344
3.4864161023,6.5625127709
2.5298215022,3.4641561635
1.4831744874,6.7981579937
2.2064872492,5.5465711248
2.9869470622,7.2766241183
3.3498455744,3.9897370853
1.7020908361,5.8505573230
3.1315820803,4.6192292234
2.8801777721,5.7222744103
3.0028758136,5.7977234914
2.4387804477,2.3562229194
2.2721679990,3.0783249622
1.5414103830,4.4921062420
1.1750596479,2.0359581716
1.4280952869,4.9950804560
2.6102236477,4.5092412552
1.0069597195,6.8757793516
3.4285822669,5.1248219975
1.5065532392,2.2981154431
1.0767419022,6.1344209877
2.3497921480,6.2984316599
1.0956815753,2.4942754411
1.8880500870,6.1130631336
1.0972912266,5.5294893566
1.6238428685,6.1203718673
2.4490406643,6.8350146150
2.4639385076,4.7516607943
2.4273635942,2.8250190725
3.5807176000,2.1695854556
1.6707522236,6.8155603417
2.5787978604,4.0299977188
2.8331334904,6.4702363271
3.2824416017,6.8728332733
3.6915958479,3.5331648144
1.7222834669,5.3587199816
1.1661684248,7.2960569730
2.4512407495,5.0205161111
2.7464959191,4.1528867818
2.5650499028,5.9010736484
3.5296668980,3.5303552329
1.7822494906,5.7908270670
3.4166337300,4.0608861486
3.3390318845,5.8803531287
1.2846666014,4.5743384080
1.2935929884,6.1204477182
1.4426007937,7.2504095192
3.2446118909,2.9179128878
2.5082766526,2.1238360678
3.4792983613,5.7076197351
1.2974853572,3.6220976283
3.6003053616,2.8884480078
3.6490483929,2.7828077776
2.9844705192,3.1495348526
1.4001738998,3.7619718206
3.2887371554,4.8299061532
1.2975701975,2.3799293386
2.6236241002,5.3106345705
1.1021617181,3.5601452930
1.3463777971,5.7171302248
1.7622177158,6.1164647596
3.5107319480,6.4552878386
1.0589017508,6.1846879918
3.4747179281,2.2163739631
3.4912755572,6.8122346073
1.8952837908,7.2962120633
2.6111061647,2.4032722645
1.1030122121,2.6710626965
2.6719026827,7.1494721165
3.1198547419,4.1665640721
2.9127981357,2.0889224168
1.8215332682,2.8267863101
3.1972803841,4.4887445807
3.0370743812,4.4621506307
2.7270790304,6.6212527708
2.1028028888,2.1765762227
1.9217759532,3.7845406246
3.6359755736,4.0659244459
1.9496153263,4.9385780204
3.4206237319,3.7134234640
3.1493640199,2.2246624830
1.0761297904,3.0545403677
1.3396665775,4.6964082630
1.1020946639,3.6715098916
1.3892348654,3.4337686216
2.4227066439,6.4777430980
3.1599937543,6.8333475010
1.2160589746,7.3096416299
1.9718649325,2.9603854983
1.6490845901,2.4178186079
3.5827890034,7.3357313416
3.0303018063,6.4753730698
1.3157244115,5.8820846156
3.5884046303,5.0259554324
1.2198769374,2.0778393778
2.2311194333,3.0024554046
2.8322949213,6.6403106408
1.4040289295,6.4249755187
3.3356932615,7.1680802573
1.5747778890,2.2723944353
3.6601712104,7.1856386586
1.7935502901,3.7327774117
3.2891228240,5.8724255673
3.4759434756,2.9374710789
3.3542631312,3.7538418899
1.6099676484,4.8616582206
2.9403713291,2.4990869811
2.9939709777,3.3833235955
2.7326184303,2.7318880755
1.8391299287,5.5677547000
2.2888274448,2.4109738338
1.4970160873,2.2356249023
3.0187626896,4.0498338008
3.2224343012,4.1111720927
2.3399272457,6.5722962936
2.6375618052,3.3589189243
2.3563923415,3.2530755000
2.7693643299,4.1347725290
2.2824495037,7.3017141435
2.7733021983,2.8097566075
3.3341391155,4.0285310778
2.9990765923,5.7362699126
2.1352019915,5.1123308615
1.7114266697,5.3474920815
2.2524876131,7.0964296440
2.0783921995,2.7602449067
3.6025724917,3.9670931627
3.2373520173,4.7757148629
2.4198562763,7.3746609697
1.0725015592,3.1874686967
3.5540848526,2.5677626126
3.0895413419,2.9199687754
2.3145367737,7.0584231456
1.3545612563,4.2251082516
3.0450351213,6.3551992773
2.2624360315,2.7119371460
1.0067390348,4.4993063549
3.1156610237,2.7368471320
2.6894136493,2.8412612993
1.3246820284,2.3440425168
1.0036580397,3.2122585786
1.9972627742,3.0244473745
3.5950663115,5.6733537925
3.6302422143,5.3256879804
2.8981978122,6.1066764611
1.0171394495,5.8074732839
2.4914363523,6.3927301093
2.1382965394,2.6018608161
1.1219901227,5.9784101205
2.7689078392,5.3775836163
3.3842148832,6.0822066146
2.3455553747,4.7460257083
2.5363613479,2.3129979108
2.8200390341,5.0408822213
2.4626836311,6.7129136720
2.0740691448,3.5103393544
2.2708998457,3.7555698606
2.8685659976,3.1877144216
1.1469945739,6.5142010543
3.0817705462,6.7509350908
3.0957816758,2.0090022345
1.2444878826,2.6655705569
2.5483226733,7.2662444812
2.0377256806,4.3046307352
1.0603876203,6.2309630000
1.6999106661,6.1127252135
2.2467765622,5.1301900667
1.1663560108,6.5406636720
3.2595599318,3.8727074827
2.0452678840,5.6983816837
3.2965340234,5.1938355715
3.6423412588,4.4752633202
3.4817226433,3.8776922064
1.0321640205,5.2789246792
3.2879191208,3.6892345044
2.4168984281,2.9731488641
2.3264013700,3.6956588505
2.1550830668,7.1844840886
3.5532941932,2.7619669877
2.0123061535,5.2370080221
1.7237702644,3.1200551644
2.1507579551,4.6018152957
2.3506333177,3.5709349312
2.6658088380,3.2736160895
3.0064855735,6.5010496314
1.5180997996,5.5560543794
2.0688871541,6.9131364190
2.7774077324,6.2332246362
3.3681932693,3.8313416460
2.0272301967,2.0905232012
3.0193214865,6.0861030378
1.7593193595,4.8963960476
2.7346398708,2.0204858548
2.5121241303,5.9799022241
2.0011860894,3.6899784545
2.0513092504,7.3807145544
2.5859140143,7.2493942726
2.1306233787,5.7187216810
3.4526775075,5.7589988600
2.5410421355,3.8595538191
1.5511752704,2.1000695570
2.7132375168,2.8699220719
3.3355704654,7.2989094846
1.1743470914,4.7360825766
1.6722868052,4.7058364245
2.5205864876,4.9680972532
2.9926720490,2.2946813792
1.7046273497,6.2935923558
2.0524711320,5.1912209517
3.4469746311,3.5005466070
1.1285791130,5.3853653590
1.5166542104,4.0210256245
3.4948223986,2.1774519709
2.2720782565,3.9605345246
3.2877748447,7.2836349261
1.4118536430,3.9871753757
3.5656400255,5.3413750627
3.0030751516,7.1247644583
2.8562259466,3.1704219400
1.4090569408,4.9439349349
1.7658207705,5.3009565291
1.3096214414,6.8873469050
3.3732208085,3.1790768508
1.8707159641,4.7536137224
2.8774330606,4.9408516662
2.2673492313,2.5833225552
1.0813164618,3.1753280144
3.2543322520,4.0702026984
2.0052971472,6.4362940644
1.0939496234,3.4057863468
1.2771838226,6.9866280666
3.5279522892,3.7366968903
1.4882013164,5.1205891153
3.3209027188,7.1276903861
3.2746204530,6.2718604753
1.4013082640,4.4967034307
2.8939012862,3.6085488243
1.5828988264,4.1407109490
2.4031011031,6.6590271781
3.2308580037,5.5003147049
3.3676309891,4.6512664727
3.6026800946,7.3556809738
2.2081989012,4.8525090682
3.0409311322,4.3119375910
1.9278114733,2.9854328785
2.7625301638,3.3591193301
3.1160008342,3.9252703618
3.4461910877,7.3701409305
1.7103743594,3.4824694634
2.5575144279,5.2912501239
3.2955488932,3.6792464126
2.9602825676,4.1589144083
1.8135026532,7.0747642768
2.8605023641,2.8676174639
2.5471969318,5.7968313816
3.1113144923,4.7210112440
1.4772661194,5.9309224561
2.0955978484,5.4055910541
1.2309633971,6.5497029043
2.3437304765,2.8189358576
2.4344136376,7.3373940566
3.3755553627,5.8352430770
3.0648486657,5.3406902801
2.8529737269,5.6737068896
2.0769963231,5.5107940619
3.1309328853,2.5247273011
3.2916590286,6.8513064215
3.3606045887,7.1507329810
2.7439340900,7.0274688018
2.3240184855,2.4404376205
2.6356188435,3.8485812674
2.3602566775,2.4904715433
3.5036017232,6.4090073147
1.2049766547,3.4215977733
1.3882342700,2.2411978454
2.0339254386,3.7181466481
3.0766168394,5.4569047740
1.1710844721,4.3944214267
1.7981854029,3.2719843691
2.9459303618,2.3199144004
2.9931901621,2.3967114210
1.3462527156,2.8105730833
2.3910946342,3.9360631162
1.1687347601,4.5585109535
3.4311038352,4.4631780714
3.4677369852,6.2627494153
2.4198889381,3.6831642500
2.8912489896,4.8317969032
1.4524587132,4.8262833639
3.0979702693,6.2037195601
1.2560549810,2.0149280212
2.6057880825,4.5366794696
1.3661560828,6.3346712712
3.3821282747,3.5387633932
2.5427227196,7.1856512462
1.8868304233,6.7110085940
2.6978663030,6.0037088260
1.3185443396,2.8803255854
1.0317125167,2.7264432602
1.3567567702,5.1954802033
1.8122226938,6.6723776403
2.2949401404,4.7672447473
1.5059508141,5.7082569958
2.6219287082,4.4043974525
3.5407786057,6.9325387912
2.3830645028,4.4155758382
2.2188764889,7.0586874200
1.4857116074,6.8915367020
1.6585201418,7.1427606473
2.1110579466,6.5300405516
3.4635430147,6.5388262347
2.2879829934,2.2583637362
2.3559917261,6.2980121844
1.6094006610,4.2568715308
3.4597323165,6.8406427117
3.2749010963,3.7149320541
1.0766152351,4.1178528771
3.6827300668,2.0000379330
3.3386660049,3.6063882809
1.6941353044,6.2066666310
1.1535379722,5.2976859305
2.0005336162,5.3096406784
2.4688951222,5.7736782474
3.5920576057,2.5245707669
1.9651591737,5.1703794333
2.5975332362,6.6820049038
2.3815859120,2.5100994442
1.2691881702,2.1075713002
1.4022080753,6.9588557557
1.6969925129,7.2132678117
1.9779248607,6.3832637031
1.3172071147,6.0389354920
1.6981531388,6.0717046045
2.2726781759,4.6581081953
3.6005692776,2.6157358575
1.9552170730,6.5242374077
2.3791911098,5.5356960886
3.1261712054,2.7982846480
2.6217981499,7.1460716258
3.2991316470,3.5214458774
1.1115120485,6.3824369416
1.2902831532,3.5213278944
1.3405186112,6.8642546800
3.3496768053,6.0339107697
1.3326560985,2.8031973866
1.2380160219,4.6776629575
2.9743707864,2.2014173607
1.7841699264,6.9579375316
2.7356471710,4.3585959396
1.8182840715,4.7940055272
1.8537523045,2.9063530467
3.2926133402,4.6952578849
1.4535242490,5.2168638071
3.3237890950,4.4602084770
2.1272842646,5.8955502019
2.1484907930,2.2957045600
1.0541602437,2.5538443445
2.2638688380,4.4692618425
1.5563894654,6.8882192297
1.6541517008,3.5505172362
1.4213738636,3.5029287860
2.6750162131,2.2476957703
1.0454053912,5.3407140270
1.6664922702,4.5009865679
2.2335723151,5.5050474972
1.9447616171,4.7091247492
2.3679086385,2.6221025402
3.5242137801,6.6741144385
3.6356277400,5.3995951242
2.1496166512,6.3144517870
2.6453154651,2.7848500116
1.7293896388,6.0470894772
3.3563508284,2.5752306559
3.3453625578,3.3978975869
2.2065734127,7.2709066181
2.2151967560,2.8277255247
3.6086538172,3.1787636771
1.2789922364,5.1191372115
2.4272811414,7.3882456154
1.2947129980,3.5585868982
1.3507043023,5.9082919868
3.0827886507,2.1170746068
1.2630941189,5.4028997472
3.0181937295,2.0484816175
1.0921498207,6.3644120993
1.3534562252,4.3581992832
1.8093229298,7.3248536773
1.4393966414,5.9840367620
3.6354170974,4.3192604895
2.4132713779,5.0934386860
2.2928067995,3.2526236678
2.4687484058,4.7308252902
3.2726944238,4.6906753434
3.6992336109,4.5699153601
1.7573075483,7.0101964616
2.3471613522,4.2994115230
2.2805647972,2.4780317230
2.7246041912,3.5489336918
1.3457830041,4.4861918999
1.8154046730,2.9607142228
1.8082995311,6.3289138966
1.6355749459,4.2897894741
1.6779272368,4.7451157875
3.2086070081,6.9009062797
2.3948413866,3.9384034708
3.4581661799,6.8147774114
1.2090165745,4.0478829598
2.9712791417,5.1148386747
2.8902266674,6.0755264095
3.1831380362,3.0155450777
3.6072314268,4.0199828044
1.8275850815,6.1181149874
2.2068829753,6.9926599931
1.0652693936,4.6661735030
2.1149539118,2.9971735681
1.4039395626,4.8349069501
2.0960684612,4.6634442114
1.0448467549,6.3376755206
2.5438348969,3.9700538907
2.1696008000,6.2151336044
2.1878047172,2.0674716390
2.9822876421,3.5308264356
1.5453953852,2.2538443767
2.1588712096,3.9253042769
1.3753777954,4.8642059467
2.3609971980,5.1683402565
2.4443639704,3.6817233015
1.2325895717,2.1614476314
2.3538182816,6.0611500136
2.2722567388,4.3840856722
2.1744165279,7.1537762015
1.9724711940,6.8941180846
1.0614351234,2.2292155823
1.1353389953,2.3516132029
2.3455474451,4.7278918150
1.0616050504,5.2024057195
1.3449474011,4.7644921817
2.6661934632,6.9473230210
2.7714428299,4.2591469878
1.1831584215,3.9406572813
2.2276147191,6.1861482179
1.8853581616,6.6725845518
1.2925700710,3.5677736969
2.8332560427,4.0104312188
2.4061486502,4.9471943576
1.8758875387,2.7404948142
2.7771172034,7.0401358080
2.3697490498,4.8379237449
2.5227804055,5.6216160504
3.5861892942,5.2142718548
2.7564541938,6.2230773719
2.2954071201,6.6369375783
3.4043513512,2.9730178853
2.0585292367,4.5217065158
1.8093355754,5.4189703859
2.8812431997,6.3057318010
3.4352199117,5.4094710821
1.9202042934,3.6998616757
2.0502129271,7.0038306558
3.6277983079,5.8958144513
2.1535169028,6.5607856224
3.4884804632,6.1066195855
2.6936499812,3.3499830125
1.0869917906,6.3424957306
2.9427575775,3.6963784210
3.6018667467,4.0523030672
2.8419168432,5.3082101156
2.6272770951,5.9082638854
3.1676888798,2.9548080933
3.1166076285,2.8728442108
3.0751861393,6.3645855793
2.0839296515,6.2398125337
3.0844994588,7.0511080801
1.7341834816,5.6483289035
2.2155023561,7.1470569578
1.8362303881,4.5174188994
2.1276577367,3.7871343404
1.4381672372,6.6349681892
1.0202547247,6.9072346934
1.0781834294,4.9776368257
2.1408928078,5.8455763379
1.7339101493,6.1785133590
3.0843165657,3.5706200030
1.2512904403,5.0632401780
2.7403192265,7.2468937142
3.1311329395,2.6290108284
2.8759328296,4.5683133956
3.0282762415,5.9795980538
3.4231486350,5.6936036846
3.0358353469,6.9835309072
2.7232445226,6.6239954841
3.1656436888,4.7135321312
1.6480664812,2.0938163416
3.2899407275,5.7016251750
2.1705236875,5.5233247362
2.5366131287,4.3223130714
2.7232800020,6.8995721615
1.8106184469,3.0691393924
2.6707240329,3.2540820667
1.1311256159,5.9424366753
3.0282890768,4.0756628094
3.3453530874,6.9180756593
3.2141078154,3.1840170809
2.2143677895,6.1443525970
2.8347216074,3.5859811984
1.7608353931,3.3997074277
1.1718154159,3.5189172450
2.7616611104,2.2211255754
1.9622545793,5.7359168448
3.3291497338,6.4335974590
1.7180541369,4.6005208932
1.9355927740,2.9515695109
2.6117130980,4.5342234535
3.4162441691,6.3416371106
2.6022433226,4.5009403647
1.3736775475,7.1711581961
1.8886728208,5.5931783529
2.1484074667,6.3485502151
1.9064440837,4.5856295456
1.3704013873,4.4277281337
2.9478645769,6.0252634868
1.5345405064,4.3206226676
2.2566735529,4.4241881778
3.6831429237,5.9642086251
1.9039978500,3.3589828240
3.2054539073,4.8808919650
1.9754002843,2.7874813291
1.4352277973,6.0589219816
2.0521878914,6.1944620892
1.6294637955,5.4277933185
2.1244933258,2.4184353422
1.0399924919,3.3130557107
2.3389001806,5.7507509196
1.9770028751,2.1369257533
2.6296844789,5.9607455061
1.2120567638,5.6315135983
2.5158863137,3.1295842505
2.6196541016,4.4305974404
2.7660902960,3.4637694531
2.8870379836,3.0468536786
3.0986413590,5.0979036816
1.9946418972,7.2146796596
1.5967749777,6.0586112806
1.9041538552,4.2467493613
2.8132648102,6.1052879267
2.9458143441,4.5142989848
3.4962610647,6.9379409276
3.2850817216,3.4792482714
2.1068210862,6.4641974321
1.1449191245,2.3628330437
2.9047330628,6.4397947677
3.0716038292,4.2403659876
2.7262321953,5.2142682677
3.6976675578,3.9616916071
1.0823237205,2.8684381907
1.8643468542,2.7489566032
2.6261234284,5.0462658042
2.8666822664,4.7533720524
2.7570950774,2.3803367858
1.8184309642,4.7219631423
1.7960138859,3.5700186674
1.8142959799,3.3469594721
1.6241410920,5.3872108596
1.1272009791,5.3243589109
2.0436804110,5.1802959837
1.3233743920,3.5134974824
3.0814911380,4.5460335988
3.0439813933,6.4129050393
2.4044536742,2.9251685808
1.6700254850,7.3532333269
3.0629975765,5.4089693079
1.9476409525,3.0475198574
1.9101869421,5.8821052653
2.2473211900,3.5196232738
2.0862345720,4.6909068837
1.7032353337,4.3717247227
2.2990615066,5.0035213269
2.8817266963,3.6097180984
2.1240396452,3.0315578702
2.3231903638,4.7674212905
2.1653073386,5.4049901500
3.3791408575,4.8334674622
2.7208673745,4.3178673145
2.9030919871,6.8624418990
3.2800697688,6.1942918486
2.0029796412,5.9729177576
1.2088859447,7.3029477224
2.7274108514,4.4081507678
3.1817641719,4.7255192971
2.6566437950,3.8441099560
2.4850174265,4.5216978317
1.0581722550,6.5776435423
1.0959969060,5.7507946523
2.6583749902,5.7460664506
2.7016379132,2.8571173797
3.3815957175,6.6459442916
2.2475998116,2.3888586008
1.9965557428,3.6250555573
1.4750879173,2.1577931507
2.5401803595,2.1369195513
2.3912392604,2.4520110665
3.6866230934,5.4869843658
1.4584055968,3.5567150919
3.4235125057,3.6978149047
1.4142974713,5.4088817780
2.5806210456,4.5604427009
2.0791553451,2.4837371375
2.7132477503,3.6874234203
2.0460373590,3.8529530288
1.5842724347,4.9781759251
2.2339684912,5.6156274494
2.6147850974,3.0788977782
3.2564677901,3.3587417749
1.0584364516,2.0890880519
1.8757903193,3.9836415758
1.4063110683,4.3669985363
2.7019481451,2.1105183678
1.6697152586,7.1404567237
2.0482724906,5.9124119091
1.3344259191,2.6303075480
3.0335872388,4.6354953805
2.6826118223,3.6897827580
1.6886823012,3.1440229249
2.1330225430,7.2348474222
2.4826592234,4.9483354010
2.0768262250,5.4895072468
1.6997844464,2.0730171474
2.9754069419,6.1814004566
2.2722077617,3.5737276417
2.6304628200,4.5906499355
2.0748174973,3.6446246401
3.6770224214,5.4069500027
1.7085126673,5.7078245454
2.3330921460,3.2998473339
1.3798996245,7.0041553923
2.5153107131,6.8126062890
1.4795653702,3.8895078535
3.3932361578,6.1253691165
1.9549914557,3.3651280000
1.6927981719,6.9848474242
1.7911367325,6.3087445292
1.9097369485,4.8297485773
1.9721835315,6.4768481688
1.2193434445,6.3073810706
3.5391491422,2.2357458686
2.6104792142,5.2833072036
3.5223654950,5.7197479503
1.5326328591,4.0684329729
2.5475488892,2.3501531790
1.2469949381,2.9483366650
3.4776703098,7.2052839709
1.4997055925,2.3943988996
2.0772091640,3.3407698328
3.1693415441,2.5525211968
2.1674003266,6.1707965622
2.9733400405,3.3936253549
1.4586931641,2.5553033339
1.1587527546,5.8795877180
3.2606079205,7.2108215345
3.1878289314,3.4205931744
3.4008889141,4.1731752024
1.9464418055,2.6389524138
2.1485697848,2.8496119761
1.7988238812,4.2562054127
3.3035264464,2.5085831570
2.0115258386,5.9821836927
3.5528955646,6.3251445016
1.0999742537,6.1706346944
1.9162720981,2.7592783196
2.2478612613,2.8777876086
1.5690663291,6.4533327016
1.0441424342,3.8445203145
1.1739709568,2.0268684301
3.6086934518,4.6330021222
2.4519631066,4.4629994289
1.3030910042,4.7621835540
2.9629816648,6.7222574199
1.1203620056,2.0008813844
1.1746456128,6.3188802367
2.6806843248,6.8122915096
1.4623483459,7.1775844471
2.1724661594,4.5201964569
3.5062516563,5.3994297599
1.0364441933,6.8149267154
1.7970147233,3.5420371211
2.4157632932,3.9355247824
2.1060686578,3.7550922178
1.3278162190,2.9729433213
2.5402899174,3.1838661277
3.6581111310,6.9357443946
1.7080610414,7.3926341455
2.8540345716,3.6982152599
1.0225739814,5.9511378033
1.8273692265,2.3509451609
1.7027119486,2.3311704393
3.1621261240,6.5710377241
2.6966644889,2.8163185653
2.4195370689,6.1090542037
2.3166197230,3.6337570495
2.3643007704,4.3998412085
2.1096491324,2.0921769445
3.2134353749,2.5003517659
1.0268327772,6.6539975082
3.0986611650,3.2457277243
1.5211197727,5.3798846423
1.3090632225,2.8298884146
3.1482561487,4.6286052906
1.4419351671,7.3952656802
2.0241768787,2.9838631076
2.8181859217,7.1138988353
2.1767707918,6.6797110004
1.6421797531,4.5129372952
2.4792377918,4.6430540668
1.3018977627,5.8383502756
3.6331430871,6.8738056506
3.5672425442,2.4065573336
1.2343177941,3.7218836489
