x_1,x_2
-0.9171662973,0.6494652945
-1.3632807098,3.0986898519
1.9162384593,4.5054795088
2.6515688041,2.4598436266
-0.7553789845,1.1611130745
-1.0245006811,3.4869290660
-0.9747177159,0.7094774090
2.9293129276,2.1197814715
3.3881121105,2.2552767072
-0.8576500372,1.1909150003
1.6528395027,3.9719216570
-0.9039128316,0.9655825876
3.2083011826,0.7852114382
2.9592854569,3.4666678011
1.6670955133,4.1004508768
2.7687093495,1.4993387578
3.3268910487,2.1729489514
1.9918245035,1.1246124549
-0.2445196697,1.2459242243
0.4349098969,-0.5606972078
0.4152743940,3.3347485671
1.7362237733,0.1760443062
1.9611494492,3.4597020931
2.8961939493,1.3920878427
3.3705712956,0.7152680528
0.8998692653,2.4862822025
1.7586890645,1.8362596735
0.0931752661,4.5273114046
0.7998287441,-0.1785891345
-0.2471567568,1.0687595067
-0.7725916082,3.5866128445
1.4680065000,0.7582627310
2.0047973506,1.7271488977
-0.0957598874,2.1728631623
1.4153882668,0.1552713662
0.2051248502,3.6687554568
-0.3767050436,3.0881679171
3.0718731242,2.3229461892
-0.6584531187,2.9044928615
1.1314993691,1.2527343399
0.0589560355,2.8716622054
0.4897747398,1.0612877507
1.8006554473,2.0580666954
0.5279119889,1.0541836686
2.7113634475,3.8276237391
3.1441000831,3.3448393440
1.2492358467,1.4607316877
2.1373262427,3.7711039246
1.8501178663,1.2414560468
1.2338438148,2.4227855614
2.3952832344,2.0889210448
2.0001767721,3.3344402609
3.5137500085,2.7174955975
-0.6687220786,2.3129480551
1.6079889601,2.1353338959
-0.6248012417,0.9290601701
2.2513534457,0.4690043318
0.8528598852,1.2547629400
1.1941811097,2.1319083099
-1.6190103510,1.7396310024
-1.3803795873,3.1047580191
-1.6846479056,2.0202812922
0.1139890924,2.6093705402
-0.4596334421,-0.2302172310
1.1601999651,3.2595963632
0.6417114870,1.8938955572
1.9721645048,1.4366197885
2.5365753711,3.2180082394
3.0473114716,2.2110703720
1.9214207567,0.3315841080
1.8571214013,1.3971924743
-0.2321586475,0.0157211021
-1.0460585191,3.1102017357
2.0288898831,4.3844030099
1.3963799804,1.5936304331
-0.2392192952,4.3566016076
-0.4104408882,3.7600131562
-1.4237564809,0.8391824844
2.7558342534,3.6615787420
1.6534828202,4.1330825562
-0.6602597891,1.4854640586
0.9869421135,4.4523424676
-0.5727598311,2.0742219228
-1.4564504569,2.7947429270
2.8266737558,0.3562551032
2.0765074989,-0.0877756496
-0.5057867644,2.9470388186
-1.2112174070,1.9708614990
2.1274058968,3.0409723011
0.3208088212,4.3689496269
3.2815176837,3.1741315650
2.8444110931,2.2020020218
0.8606134563,1.2190740061
2.8936211770,2.4671145035
-0.4503175831,0.2388268038
0.6004627077,2.0314383415
2.0358573462,1.3790657445
-1.5819449959,1.3530736996
0.7927155309,0.6492811644
-0.4222734087,3.7254283819
0.1533215743,0.7060602924
-0.1863195891,0.7292550138
3.3217361135,2.0669135230
2.9574441087,3.3725547631
0.5311103966,1.6549303816
3.5243140519,1.3410947090
-1.5271894251,1.7121340966
-0.3020365201,1.1807202701
1.7025841213,3.4843304659
0.7977694502,1.3573533502
1.0144920500,-0.1941302846
-0.1216049359,2.8011074148
0.6542164150,0.1847299503
1.4484339822,2.8087560822
-1.5998061157,1.9391673912
1.8555170497,2.7989441607
-1.5696582427,1.7777622006
1.3469386974,-0.1427038838
0.8930885310,0.5200974858
2.1821151964,1.3472248805
1.8481646492,-0.5408168021
-0.0271151646,-0.2533169864
0.5979111857,3.0534033626
-0.3285744914,-0.0742527027
-0.9378854421,0.3556754158
0.8601755177,4.1281492499
0.8572517415,1.4181619086
1.9332000584,1.3215192140
-1.3327872712,3.3230257780
0.7252411987,-0.3554492824
-1.1960412966,3.0979022164
0.4845106026,4.6373797949
-1.1933754401,3.3833493978
3.4846600074,1.3939630595
0.2398457177,3.4565143496
2.0010946760,3.4758502183
1.8971756155,3.5991079994
0.6374526712,0.6498272419
2.4870634910,3.5359723039
2.7488766248,0.5345506222
0.7072523497,2.1756030001
1.4551652976,4.5812247339
-0.7789657175,1.6693061848
-0.7848764427,3.0887618663
-0.8239524206,0.3494572276
-1.0407152562,1.7133964305
0.0617015378,3.7259996597
1.5847183192,2.1109396345
3.6238657431,1.5576837506
3.2066081738,2.6912089676
-0.8569104809,3.0745444281
2.0096180569,2.1912142993
2.5330963179,3.4493693744
0.7600544576,0.3778155253
2.4184726090,1.1985767968
1.4173969507,-0.4261635070
-0.7195070748,1.8592180075
-0.0793566038,3.8603766682
1.9452713084,2.7090207817
0.0064178453,-0.0075048543
0.2747983041,4.4191966543
3.6255065691,1.4202889676
-1.0788539181,1.2362155252
-0.3569954985,2.6602804644
0.6895072618,0.9815747987
1.1512327611,3.6267569847
0.3171083125,0.7706286457
1.7504825463,2.0635806593
2.4535996760,3.6083068393
1.4896915221,1.1130975306
3.2769707742,2.4265402288
-0.7529072416,2.6536093980
-0.1672820393,4.0897093228
3.0284358259,1.1832859161
1.7725019312,4.2065661215
3.0234881115,1.5625504042
-0.5035207336,3.5744011760
0.2801316801,1.5461652398
-1.3341449208,2.4852280554
3.5237965005,1.2462364741
-0.7885953899,2.9902859071
-1.2693744797,0.7305460279
3.1560516204,2.8562946431
3.1532091496,2.4126704256
0.9383375856,4.2037023697
3.1545132365,2.4532713995
1.3154802280,4.2275488374
-0.2131139881,0.1957562559
2.6754249730,1.3116237215
0.4379700345,0.3011047754
1.9189232940,-0.2312620402
-0.8698476412,2.5888483572
0.4684424665,1.0393465668
0.2566449567,0.9946028612
0.2941088536,2.9987904454
1.2955631063,3.0923364750
2.7647080816,0.9619810076
1.6491029044,1.7263817969
1.3342005778,0.1522100314
-0.0024906572,3.6508259753
2.6291370807,2.6068789429
2.0029607632,0.9299176645
-0.2659724278,0.2003368927
-1.3026486576,0.9355200317
-1.1272415821,2.2799921335
-0.5695848284,2.5623555783
0.1993778984,1.3511641231
1.7453216216,0.4038599774
-0.6232267358,1.5713897530
-0.4209236835,2.4673308716
2.6593864315,1.4277048673
-1.1445899622,1.1828085240
-1.6377396476,2.5420624836
-0.7110690630,0.7284179528
3.0097894395,0.3731751210
-1.3140948627,2.1167204773
1.9577641973,3.1243462795
1.5215879747,2.9166671491
-0.8316374067,2.2535025516
2.4074995618,4.1714576128
3.0800210760,1.3406232554
1.2646873335,2.0227079471
-1.2553808590,0.5247765680
1.1819860636,0.1114802832
2.2777921263,4.1008541411
2.7569391676,0.4620042468
-0.5443405231,1.2870319855
0.0689490828,-0.3326670364
-0.3867008741,3.6651635554
2.0845055917,0.9201259885
-0.2134699639,3.3888381016
0.4601814878,-0.0995079799
0.5406322731,0.0509769866
0.5164029472,0.2487487215
-0.7886678710,3.8103925729
-0.9396551169,1.9136251979
3.3547541484,2.6099870808
0.8544002745,3.8630960847
0.3291598168,1.9294625757
1.3525295036,3.0373936440
2.4624847796,1.8261023630
2.6277588065,1.2633366641
1.0249151823,1.9441117436
-0.6010990760,1.1496442655
0.8846909130,2.5296186654
-0.7315404639,0.8300845332
-1.0998973692,1.1187627193
-1.2071327838,1.3720743310
0.7210099579,4.4840667590
-0.2829558891,4.3093337862
1.3675620303,1.4224795492
0.7153429754,3.0747612117
-0.2940111163,0.0039035815
0.4489823260,0.3750570338
1.1209838388,4.2929469425
1.4895781189,2.0630643007
1.6105504698,0.8383943514
-0.0829599467,3.2033734196
0.5460855387,1.2326210203
0.3244295187,2.2007458295
1.4175676867,1.0020173116
3.3359171589,1.0029580751
0.1769850615,4.0752764760
0.4774907317,-0.4321906836
-0.6999732382,2.6118744899
1.4454109250,3.1081068502
-0.9400458454,3.0046675120
0.2175455590,3.2052781718
-0.0082954154,2.6934600487
1.1938370276,3.6534323393
2.1417231375,1.0250482270
3.5407111642,2.5572552128
1.2993651907,2.0187739329
-0.3274769336,0.4372763285
1.0908761435,2.9251768624
2.1487867626,3.7059416404
0.1591921209,2.3552035493
-0.0051596732,2.0082675385
-1.3577205262,1.1149320931
3.1113659492,2.9666345663
-0.1619743435,0.6511189233
0.9718578342,-0.4503177752
3.3528628715,1.6718580899
-0.9881954490,1.3264070496
1.4393432869,2.2909264793
-0.9604487387,1.2517234206
3.4535548259,2.4131699519
0.2464632352,1.0925533902
-0.5733455757,1.3698444723
1.0520364658,3.1294891580
0.9802693723,3.4290567896
0.4121044489,2.2024185123
-0.6251015825,3.6185520709
1.2815945397,3.8043076428
1.6990759190,4.0007192023
1.4228159892,3.8907885696
-0.9605047875,0.5169549956
3.2207738520,1.0696494271
-1.4265427092,2.1840955830
-1.5655575820,1.1716518326
2.2018739585,0.1508764677
1.2404364183,-0.1797184412
3.3406092862,1.3530121019
2.9821705654,3.5186029690
1.7223319665,2.7917973955
2.4674684788,3.1280113179
-1.3073332904,2.9098117178
-0.9217714794,0.4206172940
-0.6719986882,4.0150592956
-0.9807290886,2.0165497015
1.9439957625,3.7041909439
2.9275811071,3.8877707799
-1.2449045097,2.3913873322
0.4603853313,-0.4052545791
-0.6951340528,0.2309137037
3.1740506995,1.8184647801
1.7956611869,2.9518082373
-0.4460547967,1.8335589263
0.9152115716,0.2129536423
-0.7755974643,2.2950791342
3.3348746821,0.8578207892
-0.4301752137,4.1583310314
0.1261058895,1.2652280182
0.5574377307,3.4575973836
-1.2274611190,3.2066098286
-0.4805944691,0.7925727740
-1.3223478771,1.4319580650
0.4159827252,4.6109391750
1.9289567451,4.4992350497
0.4926170877,-0.2900215689
-1.3911704084,3.1255863296
-0.4096990274,3.9299524924
1.7781128571,1.5549156322
1.9156246259,-0.4882735877
2.5666767288,-0.1911054668
-1.6044190188,1.3971947088
0.5631018042,1.6043361449
1.6424500436,1.2054385169
2.2727568233,0.7098359856
0.9788269454,1.2321672111
2.4140450938,2.0186894585
-0.6146932378,2.8730141745
0.6496514959,2.4071435167
0.0216932592,2.1153063308
0.2875704265,0.3202473016
1.2366418422,3.5476371177
2.6578378072,1.7990601839
3.5126028930,2.5802518228
1.4587854633,2.5502694383
-0.1535319031,0.5552406898
1.4218466527,2.1137584379
-1.4392353290,2.6345734748
-1.2711024503,2.1764712270
-0.4681054097,1.2503294738
1.7793390244,4.4986308854
-0.8147898666,0.6430462938
-0.7648675731,0.7209932229
-0.3021058950,3.7766178395
-0.0642871135,-0.2431212371
0.1698595958,1.8377797258
0.7268970019,0.1460275114
-1.4825167111,1.3174255821
0.5732259383,2.4758340482
0.7215355632,4.6672969222
1.5464695753,4.4975884301
-1.4827670259,1.4212691203
0.5071116591,0.6337039230
1.0406222928,2.8330437573
0.3858265970,3.3641460176
0.8810358489,-0.5564896779
1.3991009183,2.2030814405
-0.1614407315,1.4626938404
-0.2507633748,2.5021930303
-1.2111267468,3.2059600862
-0.4432778349,1.5356097937
-0.8748914687,3.5688707210
2.4866663229,-0.1025306663
0.4718322622,0.3930232575
2.4032457856,-0.1510296232
0.0779179786,1.2981140304
2.9659242698,1.9647585378
3.3152595361,0.7624370506
-0.7395729014,1.6683537711
2.6887723223,2.6729350129
0.8384300240,3.0747136988
2.9474192837,2.2150249395
-0.5157720547,0.2416901883
0.2118376145,2.2122004573
-1.4060739187,1.0846564755
1.4014614416,4.1566852337
0.0876787239,1.9134487004
3.2300993389,2.3396802246
1.8284431426,0.0186823627
0.5564571843,-0.1931872297
0.8845626739,3.8941308569
-0.8691030309,2.5612928849
1.9065982725,0.5227458880
2.8904857174,3.8876573213
-1.0251691204,3.5452184977
0.6643017547,3.3277245861
-1.1924419024,1.9501572977
-0.1124951059,0.4763114172
1.9029917465,-0.1341241812
0.8186798115,4.6650009640
-1.5716022755,2.0015743095
-0.0734503147,2.7041205308
2.0169499794,4.1013033510
-0.9076873357,0.9005563097
1.8449684856,2.4563180660
-0.0663772917,3.4561240651
0.4815783480,2.6910137417
2.9376261513,1.6807897920
-0.7374297351,2.9175423164
1.8123728595,-0.0129408288
0.0243606412,0.1707058688
1.2446028978,4.2900129624
2.3493388801,1.7263675288
1.7120412252,0.0492986514
0.0743411767,1.1897901033
3.1626005588,3.1931423489
0.8120889315,4.1508108997
-0.8633654848,2.3048612452
0.7007088299,-0.2032884035
0.6632622624,2.7248129608
0.6903923921,2.3349132341
2.0420906064,2.8820867612
2.1895260392,2.6642838819
1.7348565275,3.3854615610
-0.1861464053,3.7619523470
-0.1571701459,0.3733001298
1.8759764965,0.1106260902
1.6857996973,3.4275383366
0.5223162424,1.1194431424
2.1765704599,2.5196161913
-1.0870570097,1.3899250127
2.0503194561,1.9268854083
-0.8808264976,2.8670377326
2.0363857206,-0.3050151700
-1.0790842054,0.2835914977
1.8692910095,-0.2188448954
2.6392707520,0.8780735450
0.5948715897,2.4689634594
2.0256262875,2.0289561103
-0.5389189342,3.1532809784
-1.6811303658,1.9512109934
0.5368925389,4.2905395657
0.3925758023,1.4114976407
-0.3415244094,-0.2221581468
2.0384275396,2.2060489911
2.5730085009,0.1348046148
1.8870572069,4.1099460386
2.2939812638,1.4327751178
2.8870572159,0.9590030436
-0.9208679216,1.4266890114
-0.5824481440,3.9778915249
1.2255783383,1.1546978077
-0.1536892633,3.7799962359
-0.3190557460,3.5576108212
2.6120368801,1.2437799800
1.6892185010,2.2136066406
1.6585545821,1.7137962725
-0.5563211576,3.1047611358
2.9617306047,0.3134472822
3.0144829583,2.1926061533
3.5044466637,2.1861932808
0.4846406053,-0.2118970940
2.4995827273,3.5826365399
0.4386951984,1.5376170726
3.4620632925,2.8595367488
2.5485058836,2.6133101025
1.4214364268,3.7815768862
1.9291022379,0.3604237192
-0.9186613882,3.1499619662
2.9415727899,2.4860247439
1.0933390175,0.9221151327
0.8140069793,1.4097718791
-0.4095668409,0.0088238961
-0.2117010446,4.3355288033
0.8557159088,1.1025854529
2.3173557409,2.6621881539
-1.1470159014,3.5997646738
0.4662305043,2.9367063014
2.5864069284,2.9517412555
1.0282117767,-0.4282210504
0.5464535337,3.2020111450
1.5544920305,3.5111316563
1.4756883539,2.7230181152
0.5810474686,0.9437746067
0.1827587871,3.7796703493
3.2270190696,1.8144837872
1.0836631485,2.9861603167
2.8661401268,3.3048211231
-0.5501354002,0.5582954433
2.8893897787,2.3431648990
1.9128128673,3.6976569350
0.6962667002,-0.5441700316
0.8358312869,3.4318712770
1.3431401533,2.7299091892
2.5533720970,2.8943161299
-0.3751253777,1.7317050857
0.3654886199,1.5199687778
1.9463298893,2.5493616950
0.6797311120,0.2353556711
0.8718257043,4.0910396528
0.2479327164,-0.2051763602
1.5599396872,4.3132135404
1.5434466907,0.7248042865
2.5829792112,1.9529263454
3.4104549608,1.0174859725
-0.6033623884,0.8817311324
-0.0340309283,2.3118522440
3.4395835905,3.0956310786
3.1012280144,0.6525753226
1.4162965581,2.8690043952
-1.4671725032,3.0380447357
2.3091088446,1.1681306699
0.8352459925,0.7150441554
0.8318431428,1.8798629402
1.5186611199,3.7046097040
-0.6558827529,3.0791427132
0.8774174964,2.9549940631
2.2785645190,1.3850495595
-0.8501452172,2.1602842029
2.5617762883,1.8143968975
1.8906420272,4.3250816676
-0.1244605898,0.4058758849
1.7357133362,3.9218447333
3.3681214002,1.8281756112
2.5616852759,2.6367070775
1.9581709058,-0.0305288269
0.4488888948,-0.2759860296
0.4703321854,2.5909929766
3.1751799395,3.4619625974
1.4784885683,3.3920813726
1.9232597792,0.3872136932
-1.3020144771,1.3495240805
-0.7919956715,3.1548670117
-0.1016514699,0.7982637411
0.7316180339,0.9136115607
2.0452636569,1.8363785497
1.1159558963,0.5857317036
1.1991507810,2.4904478133
2.8976955525,2.2426057403
0.5066212398,-0.0315527213
2.8537331850,1.7233491554
0.7412794005,2.1729233386
1.3366932365,2.1167420754
0.9590097007,1.2223104477
0.7087997916,0.8720156313
1.3921861738,0.1763854266
-0.7570874916,0.7319576249
1.4352704263,3.7530196787
0.2810258662,3.9569799743
2.0743698883,-0.4369197837
0.7560714729,1.4333704718
-0.7681464254,3.8396460604
2.4136857112,-0.1322835384
-1.4932204038,2.5480980995
1.4382319969,4.5163025736
-0.7012150345,0.8405605346
2.2641762734,3.4758286422
-0.7822491185,0.0493057585
2.8394744909,1.4801016712
-0.5105069681,0.2584257218
-0.4010336232,3.1636994744
0.0845396867,1.3597622270
2.9500358591,1.8599419077
0.6519517514,-0.5739256693
2.1849807160,0.7834105130
-0.2108566211,3.6412787429
-0.1801491585,-0.1843103074
2.9066608751,1.1491137677
-0.5184821570,2.0908768843
0.8027753994,4.0990185827
2.5581488730,4.1837165512
-0.8052745090,2.1962748270
3.3714585409,2.2928752348
2.4240579458,2.8136982484
-0.3365595404,1.8284674714
1.2304055404,1.9372129319
1.9544120167,-0.0706683044
