x_1,x_2
2.4433644591,4.2452398940
1.8035432920,6.8094708859
1.4471807253,2.6838415747
3.3446397880,2.4342082469
1.2779548789,6.6136804914
1.8630834490,2.6187355519
1.9115011130,3.5221621259
3.3241359581,3.7976075874
1.5354127419,5.4077360870
3.0840013131,2.7388027638
2.9024640709,3.1703975779
1.4178341871,5.4079911692
2.2917025144,2.8974224632
2.9555302542,6.8856741004
1.1128250770,5.4097539114
2.4563986651,2.2328948696
3.2131830221,5.9702529473
2.2503465079,2.7000790496
3.3852319811,4.6327739840
1.7369804147,2.5614935074
3.4737647233,2.6633890842
2.8018880763,4.8087014808
3.1025590844,5.7612541772
1.6727177718,4.8868416707
2.5152830815,3.3617231482
3.4517133364,6.3216387588
1.6270799881,2.1554026993
2.8227027303,6.1611878996
1.8885971910,4.7989202311
1.2998765672,7.2372164664
3.5326994400,3.9706176124
1.4906982264,3.7018391567
1.6071108332,6.7229016952
3.1894383273,6.5202400935
3.1965252429,5.1124852188
2.2031400085,4.0267847575
2.8904407979,6.4832857193
2.3615750289,3.3804158710
3.6548969689,2.9830123684
2.6761248711,2.1236297698
2.3794677346,3.7656051224
1.8274222605,5.1880501411
1.4165820391,6.8160250530
3.1818033217,4.5926251666
1.2024418960,3.7613441017
2.8099793201,4.3663110922
2.2309034116,2.4953352902
1.0417203063,7.3646143045
2.9442694852,4.8287481619
1.6689993103,5.5365754234
3.1339282828,4.3872306058
2.0993996332,3.2816928823
3.6730244694,2.9976727417
2.5407104999,3.4389490577
1.8049031003,3.1976879127
2.3565196709,4.1675257897
2.3118313256,2.1737471592
2.8938078241,4.6211438579
2.7365052231,5.7674353167
3.5464821646,2.1833834717
1.3681576424,2.2554307189
3.1426159637,4.7461886771
3.5222827347,4.1368029405
1.3603602732,6.5649280424
3.6064056760,2.1020512020
1.1359692227,6.1877876932
2.6077985810,2.9502344990
1.4961976953,4.5394484976
2.7111115237,5.8853073991
2.9638633317,6.2318481068
3.6150354565,3.5992202052
1.6974905267,5.7083920254
1.5924214928,2.7090532628
3.2588529621,4.3600404341
2.7487427459,3.8950571628
1.1049365404,2.6909878654
3.1539616617,6.2650511220
1.5478945410,6.0938972301
2.7023462485,6.5108261120
1.5871275265,5.5600418153
3.2890338900,7.1290622884
2.6222055431,3.1629161157
1.2287369158,3.4919504601
2.3104787641,2.1231646024
1.8661250023,4.3945887743
1.1656570945,2.4169310330
3.0114830422,7.0238353884
1.3907350850,5.6837337927
2.1968754631,6.6101767651
2.7893707723,4.1481059636
2.0118201064,2.9423514548
1.0398024776,5.3806946660
2.6608136417,2.9687725034
2.1386670497,4.5435372848
1.9792633792,3.8325573770
2.5798376553,4.9279126584
2.1748369401,4.1007912731
2.7498231344,3.3627873936
2.4318560372,6.4803414408
1.5737082922,2.9270729677
1.5312587023,6.9709898372
1.3576086578,5.3558252281
3.2143065071,2.2646187777
2.0540278805,2.5227895050
1.7605493339,2.2863767345
3.4282543776,4.7106924281
1.2244179387,2.8462989018
3.4763528125,3.8618678098
2.1511642243,3.7127794161
1.0303405859,6.2972172218
3.5922308860,2.8986759542
2.5907125326,4.7756401442
3.2369530129,6.9340789424
1.3668470639,4.3120283438
1.2828803389,2.0201488187
3.3789916865,2.8436159969
1.1812090500,5.9102139670
2.8185794181,4.2393354442
1.5547708862,4.2028424697
1.9736329564,6.3418462387
2.2838785142,3.3314222067
1.1931425416,2.4146390079
2.6858480236,6.4719922561
1.2648764440,4.2070052596
1.9754051526,4.0241407784
1.0591174878,7.1403599763
2.2668844255,5.5522983765
2.1381975926,5.4818860753
1.9871009379,3.1828281411
2.0662919707,2.9661931692
2.9257261739,6.4538171020
3.2274721463,4.9988282886
3.5016830469,5.2992343474
3.4222866752,5.1835529379
3.1371573503,4.1310926176
1.9204985216,3.0937782951
3.6830818759,6.1193028367
2.9071742610,5.1199742784
3.0517734825,7.3847959205
3.1172801372,5.0071346166
2.9923821480,3.1983267843
1.2648068575,2.3853705072
3.1532432852,4.5228264308
2.6672493860,6.7552959579
3.5641313627,4.0883948512
2.6009392611,3.4089397035
2.0235675587,4.3746521665
2.1638953201,3.9260908880
1.0854713777,2.3110807693
1.0968330233,2.7447389823
3.3178521285,4.7024996017
1.7006348444,6.3342251315
2.3563180895,2.6871094479
2.1317441748,2.1473257054
1.4906802022,7.3807522488
3.3545704741,3.2538967606
1.0797746270,4.5076681352
1.4202244045,5.3304775447
3.2921808949,5.7744971259
3.5412995886,3.9280079809
3.6608454107,3.2180366590
3.3744257016,2.2715753937
1.3656020751,7.1274852134
1.0354413192,3.3105476548
3.1803047291,2.2706379607
1.2217001978,3.6044311184
2.9615665204,6.4791093745
2.5714768248,5.8563640432
2.1295178136,4.9498299841
1.1028873011,6.6879480338
2.3869881381,3.7795727278
3.3636274080,5.3065139043
1.6074389283,4.6953586688
1.8408307797,5.0269296171
1.3047388624,6.9395087513
1.3244587950,2.8270905352
1.2205410973,2.1513250228
1.6331829586,5.5005144175
2.2491922414,2.2966808102
3.4562662260,2.8174618592
1.8468231692,7.2961215472
1.4425685669,4.1589321536
1.1710783699,5.5862140827
1.6687106742,6.0820106200
1.6265454955,2.9674720751
3.6991459412,4.2217130725
2.7274404006,5.9328908061
2.6216850412,2.1887315834
2.2316313031,2.6207081439
3.3372893977,4.1037733757
2.7785003343,6.0122110411
2.3575311769,6.4326224234
1.1219792897,4.4603471542
3.3644718692,3.1542663636
1.9191759913,5.3650099917
2.1176763909,2.6766451463
2.3368120756,4.8867527836
2.9107300021,3.0723681257
2.6258117713,5.6116680924
1.4822227381,5.7022913550
2.8633006595,6.8229061785
2.1182340713,7.0471344713
3.0175841355,4.1903897422
1.5670502294,3.5459662938
2.8736474263,6.4880664828
2.5208333657,2.5222260924
2.5024197671,3.3561845519
3.0038052842,6.0992275292
2.0407068306,3.2905158215
1.4728218533,3.9111066968
1.9556978657,6.9864648974
2.9657467423,3.2994286851
3.4176334168,4.5606831830
2.5682941469,7.0613815264
2.2930880233,3.4769599050
2.0697238809,3.4747930297
1.6695671410,3.4027636914
2.8679846261,6.5064346706
2.8317756716,6.9885944720
1.1118850853,4.2561879181
2.5810434752,4.5087217834
2.3376088918,5.7877205553
1.2833154023,3.4025140987
1.3779205332,3.4806894828
3.6667386844,5.8855435936
1.7350709466,5.7596750154
3.6069217291,2.7510908674
1.7167838368,6.1850621303
1.8492543713,6.9521770109
1.9087419033,4.8006856434
1.7217924623,4.5206592399
3.6475631892,2.3751696773
3.2528210906,3.4060625172
1.0881929709,5.1631214568
2.2312258366,3.0634828139
2.5636444352,6.0977910007
1.7761554013,5.4943891508
2.5593437778,5.2527972685
2.9351712019,5.2169491229
2.7090894110,5.1512781588
2.6051879133,3.2473234309
1.2129360547,2.8526339598
2.0874981214,7.3921398942
1.9491206316,5.4788106060
1.7866711712,6.5893716884
2.5588846453,7.2777165311
2.2930039868,3.3139746993
2.3437279082,7.3660354348
3.2173158359,2.5126361478
3.0025065021,6.3617023952
2.5792279747,2.0895422192
1.0262317250,4.3854513694
3.5552281236,2.5627792403
3.3763952835,5.5965241334
2.5555578877,3.2513433370
1.7408638374,4.8976064384
3.5153795054,7.0010720634
2.0453758933,2.8111632903
3.4030426819,2.3054067094
2.4882811026,3.0599111343
2.4729743852,2.7911587173
2.8818664217,6.9945857000
2.9986042944,6.1151879714
1.0121883586,6.9225430998
2.0552158245,4.4952100429
1.8144292643,3.7132368757
2.2531697854,2.0584352637
1.9951263917,4.7372716187
1.1693289769,6.3580241403
3.1809530113,2.9364228618
1.6132577330,3.8833777491
2.9263594983,7.2352660993
3.5162270264,5.9241363050
1.6666384392,4.9122936543
1.8658846595,2.6477330672
2.4472446957,4.4720259891
2.9309883281,4.2615619185
2.0183276906,3.7878307841
2.5464494550,3.6786878793
1.6256256048,5.3688653772
2.6365647416,5.9402216194
1.2165712566,6.6832681009
1.2834049946,2.2454934509
1.0375712818,2.1128245304
1.6974140345,5.6782606216
3.3133384164,3.1022692797
3.2095223154,4.4404852070
1.4723569265,7.0859202354
1.2278668376,3.9129098944
1.2204709266,3.1797002058
3.5435436352,3.4560981263
1.4675206630,5.5180564867
2.8801726626,6.9971357222
2.1740571001,3.7327819804
3.4421703600,3.3444559527
2.2574016969,3.3080224695
1.1500525851,3.5086033658
2.5188405285,2.4978719896
1.7358998763,3.9216750913
2.6559671774,2.5740595651
1.3279133345,6.6020264483
3.3617326515,4.0243781814
2.5845194698,6.0232326279
2.0417190955,3.1687444578
2.2210789878,6.7904769273
2.1145529756,3.3476293610
2.2662761274,6.1922989148
2.4739243818,6.5074882518
1.3056885319,6.5363964292
2.2339619054,7.1818373098
1.5465208612,2.2625397900
3.1934780839,2.5384191263
2.8701383096,2.7630519038
3.1023650960,3.6029081560
1.8674023196,2.3126292798
3.5557980160,4.0457556591
2.8313945889,4.8551948008
3.2561884207,2.3540175359
3.5264807138,3.2032444161
2.5903342790,2.0151843656
2.9242775641,3.2213740831
1.1383469768,5.5336784235
1.2424544428,6.8982524841
3.6050199320,4.8544675527
2.8704847407,6.8903208415
1.9890695003,5.0441569791
1.6636349498,5.5752274995
3.1909785107,4.7067800027
2.4994454742,2.5442396855
2.3481739641,2.4140190899
2.0257602229,4.9658469084
3.4457150414,4.8345818713
2.1383471506,3.3350677008
2.4484171910,7.1606869958
2.4996521883,4.3406135455
2.7213026983,4.7710234021
3.4069173877,4.6951735365
1.5171831550,2.1033610188
2.9488111293,7.0820551185
2.8457377511,6.9849665522
2.4439006651,6.9469450518
3.5923640959,3.2597181980
3.1707459824,4.0396416863
3.3323175969,6.2152352271
1.5283638663,4.6516435120
1.5101369568,5.5173318861
1.9183223407,3.2697126013
1.5347944987,7.3768125012
1.7182695870,3.2803368727
3.1233006300,4.6268860623
2.8535637932,5.1510090483
3.4516650678,4.5551505759
1.8054426175,2.6560442429
2.0842713804,6.9136887479
3.5803879940,5.4995934608
2.6671643455,3.5652924688
2.0249949087,3.8173082397
2.0843025664,6.6123599407
1.7629621872,4.8311173082
2.5271317296,6.4605540459
1.3965882072,2.9775506756
1.7992573969,2.2656448393
1.9432970654,4.4756471830
3.4805827179,3.7003738062
2.7811838863,6.1318768962
1.9114348614,7.3585765926
3.2069024365,7.1187353031
1.1447537447,5.0794036810
1.5030193425,5.0086458303
2.6983716653,4.0117288783
1.0276315551,4.2106068922
3.6150230286,4.3995037077
1.7544005439,5.5735235304
1.7682952204,6.7193191410
2.3515641671,7.3211691192
1.2284059132,5.6289196019
3.5258525484,5.9547519948
1.3046280948,3.6442652501
3.6110596686,3.2469174046
2.3117757945,3.8707619967
2.5212989949,5.3388276737
3.5001907805,6.3982136860
1.5235158511,5.8469492263
2.1952050279,6.8182961474
1.8156023807,2.5796196339
3.1663604152,2.9688455904
1.7963519736,2.3904436428
2.8198401537,6.7342629177
3.0416055092,6.3017698135
1.9014528853,7.3659636075
1.2902486577,4.6242967310
1.5526870274,5.1725760539
1.3568868978,7.2565503631
3.4541435526,7.3778238526
1.8644978436,5.1136727447
1.0503768172,6.8084991437
1.0438092590,7.3202772614
1.1071533531,2.1640870061
2.3564830517,6.7114329048
3.2468436255,3.8655988143
2.2647037158,6.8620327763
2.5758831850,5.0329822147
1.9997897938,2.2730014537
2.0229630899,3.0501186507
1.4805379900,2.7418039186
3.6170216898,6.4034475827
2.8572582608,5.9390816025
3.3688653467,6.2636673214
3.5711402405,6.0108174716
2.8559853536,4.9879216679
2.7260700065,3.4350582916
3.6856919868,5.1570435525
2.0372525474,2.5864340762
3.6803600392,3.1503896558
2.0716960930,4.0513263477
2.3016111289,4.0748012586
2.6645714775,4.7368767716
1.3229928058,3.8505396944
1.6909397859,2.6162328989
2.5754016687,4.0750437994
2.9914686098,2.1862118051
1.0279464376,6.5539904932
1.2083666791,4.0127438447
3.3832787038,4.1373533084
1.2822248752,3.7156440418
3.2022758027,6.3279433649
3.3129265192,4.3730468678
1.2835527282,3.0160049107
1.1581534891,6.6567704061
1.6412797517,2.5280146959
2.3537913799,3.7310441567
2.5443219970,4.2091256927
2.7006519648,5.1921112903
3.4317718347,3.0366781252
3.1163875252,6.4265147582
1.4425671388,6.2274392418
2.8466312434,2.6005948732
3.6949083547,5.8627058055
2.3709329908,3.5728434615
1.2354327997,3.5709649385
1.4986816746,5.1194740266
2.2626118201,6.2510527864
3.6756523853,4.3581925082
1.4802629431,5.2194925264
3.6240291341,4.2994297770
2.1640296497,5.8768997408
1.0397618355,2.9677619631
3.2000909805,7.3738525077
1.6443967090,6.5821303474
3.4930119866,5.3664305983
2.3979188461,4.0607610509
1.8447069379,4.2147468415
1.6112644969,2.9820540150
2.4350041309,3.7520912477
2.7091966989,3.7458650698
2.2591029490,7.3413490770
3.4601733816,5.3669681294
1.1372905464,5.4493699957
2.6268361450,2.3315111355
3.2776655890,4.4664477663
1.1636526933,2.6104489469
2.2260922906,5.5920278672
2.2482396724,2.4401377028
1.9067312102,6.7423784165
1.3076609205,4.2873720527
2.1043135030,6.2580984041
1.3042787856,4.0499999305
2.2304082520,2.4805895630
1.6704762467,4.5320718946
3.6094478320,6.4083201653
1.2992557368,3.5328748566
3.6470116635,2.6803051820
2.8031732163,3.9579870974
1.9216057261,5.7325360717
2.4688380988,5.1395470834
2.1187201142,5.8115221982
3.2619264138,4.4670692483
2.5299683051,4.3255627474
1.6850625440,5.5168814621
2.2414322570,6.7225140619
3.2855823870,2.9726682176
1.7155423650,3.7376727755
2.1609000352,4.1449838102
2.7820936803,3.4601563751
2.8201416180,6.1436434997
1.6299318226,3.3088473206
1.7456659638,3.6588009594
2.9850131302,3.9391065510
1.3602422767,4.2826142669
1.3977759401,5.5543572862
3.2399353432,6.0881084692
1.3902615484,3.3666135301
3.5129993458,4.9095230238
2.9068375424,2.2739846505
2.3760854082,2.6069272139
3.5491857117,2.4201857915
3.0602508728,5.3070678959
1.7284688547,5.1356587752
2.6134570327,2.8563790115
2.7412735507,5.1996280082
3.4946589811,4.4943240992
2.6626598326,3.5038812669
1.5418643420,7.3562986670
3.2271115230,5.4656947033
2.3265846135,7.2334168946
3.5616575891,4.6551068354
3.4207790127,5.8496213335
2.1584639981,7.1758720911
1.1364025483,4.8396355357
1.8615873883,3.2308854273
3.0830629063,3.0136674368
1.0252656550,4.2829887812
3.4179831840,3.2864171612
1.2488113590,5.1551472649
2.8330215704,3.5592354744
1.7563523544,5.0239571191
3.5223322530,7.1838964857
1.7887345513,6.7893521171
2.6698877798,4.9577906659
3.2348978153,3.8201155747
3.0376272339,3.7508100055
1.4233508956,3.1280519813
1.1314517408,4.7263418390
1.5475564430,5.7067371681
1.3634611590,4.0421791665
1.3587728227,4.6693329068
3.5229577461,2.4580493830
2.0220816944,2.1488365165
1.9127767893,6.6106957398
3.4363737493,3.3926287071
1.4476576624,7.3246389074
2.0047878628,3.6593023556
2.6937093848,2.8848922589
2.1803578720,5.9227146200
1.9392642012,4.0692532615
1.6250904468,6.3796203313
1.0839740747,6.7178175644
1.1517200800,3.8572714930
1.8529020594,6.2479591858
1.5403145889,6.3921174246
2.5675886106,4.6329298509
3.3010211978,4.6035640354
2.6254838621,6.1181777586
1.1337014584,3.5379322892
2.8047058645,2.7319533011
3.1886541755,6.1187406890
1.6264241433,6.6370363318
1.6685441571,6.0684833040
2.3873232248,4.6364239859
2.9270140804,2.3167735993
3.4919183988,4.7067473567
1.6018469900,4.8907096894
2.8271013527,6.9709163411
3.0729842682,6.0755040028
3.1860399733,3.7643062133
2.5733939280,6.3909339382
3.4926146987,3.5877904663
3.2469935366,5.3350190832
3.4954159625,4.9345990940
2.5750765835,6.9596433297
3.1473746060,5.5383369025
2.3772766478,4.9270393136
1.8924860838,2.6337175404
3.2261008492,6.9765988466
3.1266295519,6.6183910657
2.0088057134,5.2395906285
2.7074300221,2.3825370207
1.2270285043,6.2278134983
1.4665107919,3.5293242500
3.0618189748,6.1256349530
1.5026414341,6.7663784338
3.3015018541,5.0870732305
3.3920035889,4.8772129533
2.2521071108,5.6518152739
2.3418457437,5.0317691782
3.2331887799,6.1111546972
1.5653082599,5.0201690157
3.1309635799,3.4450530173
3.0538042806,6.8068913971
2.9134876502,3.4340698111
1.7322073911,5.6290874365
1.3541682986,4.7490767400
1.2588126824,4.0664363340
2.2996605422,5.7630004862
2.8570267930,6.8280529991
2.2447186647,4.6476980267
1.1582450974,4.4733833492
3.0096600493,5.6228069941
1.7947655659,3.7750707530
1.6876789340,6.9507435122
3.4301359789,3.3833026530
1.7192547532,3.7025264881
2.2014869388,2.7335629194
1.9889452396,2.3259078004
2.6589334589,5.3090263107
3.5392666577,4.0159802867
1.1302103356,6.8871461021
3.0271437911,2.7880677821
2.7239510280,2.3612384191
1.5585807731,6.4781905547
1.3609421309,7.0502917113
1.9466055589,2.5430751951
1.7290106868,3.2823435662
1.0776109912,6.2264488111
2.4061339298,6.9433794695
1.7398722139,4.6099056332
3.6822135048,6.2380143034
2.4803959595,3.8308308812
2.7827864113,7.1017122174
1.3570149913,2.6366227920
1.8400306488,4.0803657111
1.2146827143,3.9854631942
3.5955301406,3.9469324702
1.1875240665,6.1185436573
3.3528416686,5.1026285814
1.7934095296,7.0265701732
1.9899367173,7.2996774426
2.9414165997,3.7656447355
1.0106442005,2.6624596940
1.2277401923,5.7323160982
2.9700440009,2.8484140262
1.1882398176,6.7365069100
1.3892555057,5.3016835962
2.8300689430,5.0164748780
1.4832752082,5.9323111186
1.7253949725,5.6051862980
1.1647100381,5.7681512968
3.1588730372,2.6697517041
1.5752840315,6.0754600502
3.1333324653,2.8900634948
2.1052023764,2.5810418091
1.9063701207,7.3690161374
3.4913719227,6.4168770477
1.6267273307,5.6647143205
1.6523550482,7.1678319456
2.8364417576,3.5541321881
1.3735552211,4.1928673599
1.2592973973,6.5934953109
1.7617453556,6.7801983534
2.1424958884,5.3862477182
1.4899812982,5.2144816333
2.1683599016,3.7884369288
2.9076991625,3.3767456693
2.5775762029,5.8269673722
2.8120445593,3.4465687364
1.6723101743,4.7097190625
3.4519448057,5.8248595578
2.9535006147,6.3048724643
1.2656800288,4.5593513501
1.9124435514,2.0634417689
2.4950293184,3.1731413781
3.2409084890,4.8421453051
2.2770381292,5.1469583378
1.2934505530,3.8373515138
1.4765619448,3.9774629180
2.0172008969,4.0344388221
2.2114280509,2.0692732674
2.7684587371,6.3175341474
2.1406284128,2.7360825043
3.4723146629,2.8473742916
2.9580128200,6.5203063521
1.4535429074,2.5731791066
1.7774444344,2.3735416119
1.9566674268,7.0821343928
1.0963575180,5.1708579127
1.7050563077,5.0680107941
2.3924155835,5.5154436826
2.3086381819,6.2117569716
1.6847989863,6.0814078311
2.5382975586,5.4297353569
2.9128862131,6.5902242656
2.8991857390,3.5400278363
3.4670471718,3.1258414768
1.6128494071,4.1666064558
2.9494434372,6.0554701744
2.3479929486,2.3805235964
2.6855558605,4.7917781833
2.5699160721,6.8228973538
1.4073225532,5.7137441459
2.1273949394,5.4976415094
3.3814746443,3.7716749757
2.4923836243,7.0734735328
1.1455906248,2.3780739222
2.7583152102,5.4267179971
2.1665904401,5.4590705395
1.0847112937,6.6349568707
3.2725873656,3.3525865005
2.8159262618,6.8118406855
3.5732699885,4.6861088714
3.2096867063,6.2518258454
2.6481276827,3.0829430330
2.0423245869,6.1873765708
3.3356711033,5.5342115060
1.8475461674,3.6973206874
3.2608339366,2.8089277574
2.4684841349,5.5587742242
3.3331884188,6.5455679104
2.0027279128,3.1460714485
3.2434361522,6.7455926084
3.4098061817,2.4689171480
3.5494572436,4.0635268467
1.4659663584,3.6719780139
1.5518421074,5.7992947472
1.4398292162,2.5040373040
1.1175428826,6.7241489743
3.0156990486,7.2099740121
3.1320142991,7.3177165802
1.6175865765,6.6043880808
3.0782270394,5.5294936702
3.3593578136,2.2379567322
2.1081549854,5.0490966722
3.1759474238,2.3122499242
1.3444463563,7.1335633347
3.6528344295,4.0829430724
1.9876051485,3.2676864970
1.0482266016,3.5772180666
3.1244680249,2.2512850356
2.0672683546,2.8121190584
1.3668144094,4.1450148522
1.5994184677,5.8099896003
2.9859872495,5.1573577003
2.2688713307,3.4700100946
2.1540621090,4.4839511459
2.5560938110,2.5370944922
3.4114524946,3.2202503003
